,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,player_matches
0,X-aC386iH4PwLyGo4RVd7W3jTYNF2pQL2-HsBhg58Tf-yrUP,OdysseaSericus,639,I,414,378,False,False,True,False,"['EUW1_5271303460', 'EUW1_5271250517', 'EUW1_5271194761', 'EUW1_5271111251', 'EUW1_5271076209', 'EUW1_5271041727', 'EUW1_5270970059', 'EUW1_5270988447', 'EUW1_5270987047', 'EUW1_5270153830', 'EUW1_5270015684', 'EUW1_5270040938', 'EUW1_5269098326', 'EUW1_5269085797', 'EUW1_5269132021', 'EUW1_5268999715', 'EUW1_5269017664', 'EUW1_5268977167', 'EUW1_5267918965', 'EUW1_5267922495', 'EUW1_5267645523', 'EUW1_5267570827', 'EUW1_5267138120', 'EUW1_5267175346', 'EUW1_5267163418', 'EUW1_5265637078', 'EUW1_5265642110', 'EUW1_5265328856', 'EUW1_5265255704', 'EUW1_5265233045', 'EUW1_5265189713', 'EUW1_5265177391', 'EUW1_5265185597', 'EUW1_5265144443', 'EUW1_5263970667', 'EUW1_5263905667', 'EUW1_5263922291', 'EUW1_5263758866', 'EUW1_5263736247', 'EUW1_5263812196', 'EUW1_5263389845', 'EUW1_5261880535', 'EUW1_5261353009', 'EUW1_5261352912', 'EUW1_5261408913', 'EUW1_5261416747', 'EUW1_5261421461', 'EUW1_5260065879', 'EUW1_5260090855', 'EUW1_5259968408', 'EUW1_5259983415', 'EUW1_5259860282', 'EUW1_5259787627', 'EUW1_5259795017', 'EUW1_5259841282', 'EUW1_5259810701', 'EUW1_5259717892', 'EUW1_5259756368', 'EUW1_5259706863', 'EUW1_5258001126', 'EUW1_5257908334', 'EUW1_5257955336', 'EUW1_5257963925', 'EUW1_5257952248', 'EUW1_5257880140', 'EUW1_5257849410', 'EUW1_5256815898', 'EUW1_5257809356', 'EUW1_5257788431', 'EUW1_5257844932', 'EUW1_5257823138', 'EUW1_5256132601', 'EUW1_5256049356', 'EUW1_5256047388', 'EUW1_5256054783', 'EUW1_5255976110', 'EUW1_5256042871', 'EUW1_5256021862', 'EUW1_5255972360', 'EUW1_5255948504', 'EUW1_5255859956', 'EUW1_5255886925', 'EUW1_5255846470', 'EUW1_5255893333', 'EUW1_5255881009', 'EUW1_5255759529', 'EUW1_5255784976', 'EUW1_5253930170', 'EUW1_5253918836', 'EUW1_5253917337', 'EUW1_5253906332', 'EUW1_5253924872', 'EUW1_5253873963', 'EUW1_5253931530', 'EUW1_5253840436', 'EUW1_5253851343', 'EUW1_5253828305', 'EUW1_5253786520', 'EUW1_5253775332', 'EUW1_5252173752', 'EUW1_5252103445', 'EUW1_5252120713', 'EUW1_5252067801', 'EUW1_5252066324', 'EUW1_5252006642', 'EUW1_5250303938', 'EUW1_5250302768', 'EUW1_5250252778', 'EUW1_5250140249', 'EUW1_5250090412', 'EUW1_5250089175', 'EUW1_5250126762', 'EUW1_5250076505', 'EUW1_5250173171', 'EUW1_5250072453', 'EUW1_5249988334', 'EUW1_5249946869', 'EUW1_5248709938', 'EUW1_5248282337', 'EUW1_5248675339', 'EUW1_5248702917', 'EUW1_5248721010', 'EUW1_5248631883', 'EUW1_5248640492', 'EUW1_5248627638', 'EUW1_5248061286', 'EUW1_5246920280', 'EUW1_5246897945', 'EUW1_5246922513', 'EUW1_5246940969', 'EUW1_5246827018', 'EUW1_5246862802', 'EUW1_5246740447', 'EUW1_5246708433', 'EUW1_5246676466', 'EUW1_5246713677', 'EUW1_5246760744', 'EUW1_5246671467', 'EUW1_5246619143', 'EUW1_5246588567', 'EUW1_5246626533', 'EUW1_5246563232', 'EUW1_5246492135', 'EUW1_5246403197', 'EUW1_5246366247', 'EUW1_5245553270', 'EUW1_5246177337', 'EUW1_5246126802', 'EUW1_5246048543', 'EUW1_5245972419', 'EUW1_5244524360', 'EUW1_5244532736', 'EUW1_5244541606', 'EUW1_5244489524', 'EUW1_5244498407', 'EUW1_5244427552', 'EUW1_5244445190', 'EUW1_5244492849', 'EUW1_5244451486', 'EUW1_5244358746', 'EUW1_5244394410', 'EUW1_5244280298', 'EUW1_5244245331', 'EUW1_5244176656', 'EUW1_5244050188', 'EUW1_5244061626', 'EUW1_5243563334', 'EUW1_5243563266', 'EUW1_5243922833', 'EUW1_5243845269', 'EUW1_5243729364', 'EUW1_5243751274', 'EUW1_5242347974', 'EUW1_5242326423', 'EUW1_5242285917', 'EUW1_5242334400', 'EUW1_5242333004', 'EUW1_5242321971', 'EUW1_5242251854', 'EUW1_5242169442', 'EUW1_5242176297', 'EUW1_5241175891', 'EUW1_5242080445', 'EUW1_5242075129', 'EUW1_5241175312', 'EUW1_5241324697', 'EUW1_5241175105', 'EUW1_5241175047', 'EUW1_5241175003', 'EUW1_5241174927', 'EUW1_5241836441', 'EUW1_5241728985', 'EUW1_5241721846', 'EUW1_5241636813', 'EUW1_5239875971', 'EUW1_5239727900', 'EUW1_5239650256', 'EUW1_5239600736', 'EUW1_5239515044', 'EUW1_5239427752', 'EUW1_5238853400', 'EUW1_5238052615', 'EUW1_5237959690', 'EUW1_5237967092', 'EUW1_5238023657', 'EUW1_5237909194', 'EUW1_5237853282', 'EUW1_5237752919', 'EUW1_5237694011', 'EUW1_5237567206', 'EUW1_5236025820', 'EUW1_5236102208', 'EUW1_5236022965', 'EUW1_5235939228', 'EUW1_5235907199', 'EUW1_5235943938', 'EUW1_5235769583', 'EUW1_5234348654', 'EUW1_5234353727', 'EUW1_5234260423', 'EUW1_5234267881', 'EUW1_5232566484', 'EUW1_5232631859', 'EUW1_5232143562', 'EUW1_5232036620', 'EUW1_5231757797', 'EUW1_5231568409', 'EUW1_5231622185', 'EUW1_5231484743', 'EUW1_5230664438', 'EUW1_5230549971', 'EUW1_5230332809', 'EUW1_5230232742', 'EUW1_5230146870', 'EUW1_5230066708', 'EUW1_5229899994', 'EUW1_5229835298', 'EUW1_5228639401', 'EUW1_5228528574', 'EUW1_5228542729', 'EUW1_5228513929', 'EUW1_5228379447', 'EUW1_5228383747', 'EUW1_5228252817', 'EUW1_5226809387', 'EUW1_5226856124', 'EUW1_5226804507', 'EUW1_5226730249', 'EUW1_5226674524', 'EUW1_5226646149', 'EUW1_5224871485', 'EUW1_5224726058', 'EUW1_5224659214', 'EUW1_5224606113', 'EUW1_5224542432', 'EUW1_5224447693', 'EUW1_5224403806', 'EUW1_5224336157', 'EUW1_5223527101', 'EUW1_5223513864', 'EUW1_5223409382', 'EUW1_5223434511', 'EUW1_5223314966', 'EUW1_5223049124', 'EUW1_5223102486', 'EUW1_5222920545', 'EUW1_5222353988', 'EUW1_5222288311', 'EUW1_5221398788', 'EUW1_5221454826', 'EUW1_5221471364', 'EUW1_5221306982', 'EUW1_5221351780', 'EUW1_5221254848', 'EUW1_5221156272', 'EUW1_5221068690', 'EUW1_5220979839', 'EUW1_5220934254', 'EUW1_5220876253', 'EUW1_5220762076', 'EUW1_5220596274', 'EUW1_5220565309', 'EUW1_5220542178', 'EUW1_5219165968', 'EUW1_5219108024', 'EUW1_5219024220', 'EUW1_5218967633', 'EUW1_5218875791', 'EUW1_5213487168', 'EUW1_5213484497', 'EUW1_5213427768', 'EUW1_5212871218', 'EUW1_5212695448', 'EUW1_5212406516', 'EUW1_5212334911', 'EUW1_5212236792', 'EUW1_5212050268', 'EUW1_5211129035', 'EUW1_5211144628', 'EUW1_5211039243', 'EUW1_5211073872', 'EUW1_5211006137', 'EUW1_5210915419', 'EUW1_5210506735', 'EUW1_5209381262', 'EUW1_5209301314', 'EUW1_5207587978', 'EUW1_5207681511', 'EUW1_5207496194', 'EUW1_5207490726', 'EUW1_5207314066', 'EUW1_5206714427', 'EUW1_5206657895', 'EUW1_5206644273', 'EUW1_5206540299', 'EUW1_5206486662', 'EUW1_5206502360', 'EUW1_5206399354', 'EUW1_5206413358', 'EUW1_5205869127', 'EUW1_5205921207', 'EUW1_5205835039', 'EUW1_5205756316', 'EUW1_5205711884', 'EUW1_5204890528', 'EUW1_5203606839', 'EUW1_5203537443', 'EUW1_5203501594', 'EUW1_5202327975', 'EUW1_5201656383', 'EUW1_5201636693', 'EUW1_5201342649', 'EUW1_5199773424', 'EUW1_5199489891', 'EUW1_5198399865', 'EUW1_5197388985', 'EUW1_5197321961', 'EUW1_5197305109', 'EUW1_5197217326', 'EUW1_5197120897', 'EUW1_5197054061', 'EUW1_5197009843', 'EUW1_5196994732', 'EUW1_5196860198', 'EUW1_5196752650', 'EUW1_5195441455', 'EUW1_5195266902', 'EUW1_5195281282', 'EUW1_5195225086', 'EUW1_5195060126', 'EUW1_5193123386', 'EUW1_5191192461', 'EUW1_5191116253', 'EUW1_5188913839', 'EUW1_5188824363', 'EUW1_5188739368', 'EUW1_5188694054', 'EUW1_5188618553', 'EUW1_5188335492', 'EUW1_5188272956', 'EUW1_5186147660', 'EUW1_5186155586', 'EUW1_5186202814', 'EUW1_5186162231', 'EUW1_5186190973', 'EUW1_5186070343', 'EUW1_5184793305', 'EUW1_5184569948', 'EUW1_5184498227', 'EUW1_5184456303', 'EUW1_5184523243', 'EUW1_5184209907', 'EUW1_5184226916', 'EUW1_5184202932', 'EUW1_5184221403', 'EUW1_5184100262', 'EUW1_5184099150', 'EUW1_5184167505', 'EUW1_5183034144', 'EUW1_5182991535', 'EUW1_5182936313', 'EUW1_5182814540', 'EUW1_5182841172', 'EUW1_5182339344', 'EUW1_5182337048', 'EUW1_5182395576', 'EUW1_5182313507', 'EUW1_5182372469', 'EUW1_5182361586', 'EUW1_5181587446', 'EUW1_5181517476', 'EUW1_5181501953', 'EUW1_5181372847', 'EUW1_5181330660', 'EUW1_5181234340', 'EUW1_5180932098', 'EUW1_5180430115', 'EUW1_5180490991', 'EUW1_5180417965', 'EUW1_5180436405', 'EUW1_5178743579', 'EUW1_5178692832', 'EUW1_5178589906', 'EUW1_5178559448', 'EUW1_5177091150', 'EUW1_5177015100', 'EUW1_5176914898', 'EUW1_5176776884', 'EUW1_5176830867', 'EUW1_5176650104', 'EUW1_5176726185', 'EUW1_5176734871', 'EUW1_5174809591', 'EUW1_5174737916', 'EUW1_5174460058', 'EUW1_5174504321', 'EUW1_5173021349', 'EUW1_5172938498', 'EUW1_5172917776', 'EUW1_5172876786', 'EUW1_5172943718', 'EUW1_5172873580', 'EUW1_5171113885', 'EUW1_5171112660', 'EUW1_5171121245', 'EUW1_5171029910', 'EUW1_5169186003', 'EUW1_5169232168', 'EUW1_5169129898', 'EUW1_5167582440', 'EUW1_5167600512', 'EUW1_5167518580', 'EUW1_5167461631', 'EUW1_5165466422', 'EUW1_5165445770', 'EUW1_5165414268', 'EUW1_5165452982', 'EUW1_5165422400', 'EUW1_5165460714', 'EUW1_5165349561', 'EUW1_5165282179', 'EUW1_5165257584', 'EUW1_5165195524', 'EUW1_5165221662', 'EUW1_5165085410', 'EUW1_5164965044', 'EUW1_5164866765', 'EUW1_5164768619', 'EUW1_5163904792', 'EUW1_5163019947', 'EUW1_5162917591', 'EUW1_5162911330', 'EUW1_5162765352', 'EUW1_5162596833', 'EUW1_5161428065', 'EUW1_5161018130', 'EUW1_5161002868', 'EUW1_5160898606', 'EUW1_5160283429', 'EUW1_5159266767', 'EUW1_5159304870', 'EUW1_5159322059', 'EUW1_5159251382', 'EUW1_5159190205', 'EUW1_5159228087', 'EUW1_5159246906', 'EUW1_5159216059', 'EUW1_5158930594', 'EUW1_5158844543', 'EUW1_5157496299', 'EUW1_5157415737', 'EUW1_5157484449', 'EUW1_5157463673', 'EUW1_5157462920', 'EUW1_5157471599', 'EUW1_5157320414', 'EUW1_5157359081', 'EUW1_5157307908', 'EUW1_5157394743', 'EUW1_5157333438', 'EUW1_5157301808', 'EUW1_5157175583', 'EUW1_5157121433', 'EUW1_5157046306', 'EUW1_5156809568', 'EUW1_5155423888', 'EUW1_5155442853', 'EUW1_5155552247', 'EUW1_5155551395', 'EUW1_5155384317', 'EUW1_5155392357', 'EUW1_5155321357', 'EUW1_5155268297', 'EUW1_5155174725', 'EUW1_5154456429', 'EUW1_5153462258', 'EUW1_5153335809', 'EUW1_5153189337', 'EUW1_5153192007', 'EUW1_5152815678', 'EUW1_5152811086', 'EUW1_5152644507', 'EUW1_5152567174', 'EUW1_5152520734', 'EUW1_5151571508', 'EUW1_5151558011', 'EUW1_5151469232', 'EUW1_5151515802', 'EUW1_5151553747', 'EUW1_5151542126', 'EUW1_5151430416', 'EUW1_5151408764', 'EUW1_5151407219', 'EUW1_5151415542', 'EUW1_5151421676', 'EUW1_5151318757', 'EUW1_5150101172', 'EUW1_5150020955', 'EUW1_5149040985', 'EUW1_5148855672', 'EUW1_5148680312', 'EUW1_5148721538', 'EUW1_5148573416', 'EUW1_5148485944', 'EUW1_5147475754', 'EUW1_5147109694', 'EUW1_5146885943', 'EUW1_5146903939', 'EUW1_5146538204', 'EUW1_5146479070', 'EUW1_5146471246', 'EUW1_5146373851', 'EUW1_5145826621', 'EUW1_5145709058', 'EUW1_5145664797', 'EUW1_5145581916', 'EUW1_5145024071', 'EUW1_5144983934', 'EUW1_5144982900', 'EUW1_5145001322', 'EUW1_5144980861', 'EUW1_5144898522', 'EUW1_5144858691', 'EUW1_5143148173', 'EUW1_5143098881', 'EUW1_5142297315', 'EUW1_5142160327', 'EUW1_5141740076', 'EUW1_5141375875', 'EUW1_5141365285', 'EUW1_5140491427', 'EUW1_5139599868', 'EUW1_5139618232', 'EUW1_5139637074', 'EUW1_5138121374', 'EUW1_5136446288', 'EUW1_5136005923', 'EUW1_5136053805', 'EUW1_5135619595', 'EUW1_5135642213', 'EUW1_5135543421', 'EUW1_5135415249', 'EUW1_5134255719', 'EUW1_5133966538', 'EUW1_5133974732', 'EUW1_5134003731', 'EUW1_5134002665', 'EUW1_5133942108', 'EUW1_5133879565', 'EUW1_5133897644', 'EUW1_5133894840', 'EUW1_5133832748', 'EUW1_5133739044', 'EUW1_5133772596', 'EUW1_5133625520', 'EUW1_5133144374', 'EUW1_5132828194', 'EUW1_5131928074', 'EUW1_5131916289', 'EUW1_5131874357', 'EUW1_5131901424', 'EUW1_5131828739', 'EUW1_5131853662', 'EUW1_5131748755', 'EUW1_5131681366', 'EUW1_5131624075', 'EUW1_5129987634', 'EUW1_5129976173', 'EUW1_5129047323', 'EUW1_5129050771', 'EUW1_5128065584', 'EUW1_5125829484', 'EUW1_5125861412', 'EUW1_5125177092', 'EUW1_5124406828', 'EUW1_5124336119', 'EUW1_5124373483', 'EUW1_5124342390', 'EUW1_5124298509', 'EUW1_5124227224', 'EUW1_5124159607', 'EUW1_5123600678', 'EUW1_5123512104', 'EUW1_5123397876', 'EUW1_5123322704', 'EUW1_5119219545', 'EUW1_5116569012', 'EUW1_5111085695', 'EUW1_5109554437', 'EUW1_5107416661', 'EUW1_5107333488', 'EUW1_5107318083', 'EUW1_5105928822', 'EUW1_5105881500', 'EUW1_5105811482', 'EUW1_5105736051', 'EUW1_5105598272', 'EUW1_5105147861', 'EUW1_5103378149', 'EUW1_5103275353', 'EUW1_5103252484', 'EUW1_5102788587', 'EUW1_5102214756', 'EUW1_5101775822', 'EUW1_5101607714', 'EUW1_5101592898', 'EUW1_5100864133', 'EUW1_5100812594', 'EUW1_5100769414', 'EUW1_5100738151', 'EUW1_5098878118', 'EUW1_5098776826', 'EUW1_5098685249', 'EUW1_5098499622', 'EUW1_5098536527', 'EUW1_5098563759', 'EUW1_5098155758', 'EUW1_5098029222', 'EUW1_5098042665', 'EUW1_5097934593', 'EUW1_5097786734', 'EUW1_5097738852', 'EUW1_5097751469', 'EUW1_5097635247', 'EUW1_5097548247', 'EUW1_5097450346', 'EUW1_5097404187', 'EUW1_5097327324', 'EUW1_5097219510', 'EUW1_5097242263', 'EUW1_5096607413', 'EUW1_5096585216', 'EUW1_5096662083', 'EUW1_5096640506', 'EUW1_5096478323', 'EUW1_5094649524', 'EUW1_5094696642', 'EUW1_5094626763', 'EUW1_5094654474', 'EUW1_5093149328', 'EUW1_5093142620', 'EUW1_5092966607', 'EUW1_5089739698', 'EUW1_5088298651', 'EUW1_5088302463', 'EUW1_5088157906', 'EUW1_5088136566', 'EUW1_5088095247', 'EUW1_5088052941', 'EUW1_5088016973', 'EUW1_5086559122', 'EUW1_5086616190', 'EUW1_5086582471', 'EUW1_5086159272', 'EUW1_5086087331', 'EUW1_5086115282', 'EUW1_5086083283', 'EUW1_5086122110', 'EUW1_5086081190', 'EUW1_5086031723', 'EUW1_5085909711', 'EUW1_5085915899', 'EUW1_5084562626', 'EUW1_5084449729', 'EUW1_5084276703', 'EUW1_5084335409', 'EUW1_5084334150', 'EUW1_5084332785', 'EUW1_5082424952', 'EUW1_5082339667', 'EUW1_5082365550', 'EUW1_5082362749', 'EUW1_5082239855', 'EUW1_5082225519', 'EUW1_5082292610', 'EUW1_5082200452', 'EUW1_5082130382', 'EUW1_5082168818', 'EUW1_5082157623', 'EUW1_5082186348', 'EUW1_5082144605', 'EUW1_5080095696', 'EUW1_5080021048', 'EUW1_5079887967', 'EUW1_5079925884', 'EUW1_5079865501', 'EUW1_5079780201', 'EUW1_5079828935', 'EUW1_5079847325', 'EUW1_5079845900', 'EUW1_5079853769', 'EUW1_5079056812', 'EUW1_5077542957', 'EUW1_5077531408', 'EUW1_5077439822', 'EUW1_5077418917', 'EUW1_5077437128', 'EUW1_5077406365', 'EUW1_5077474048', 'EUW1_5077472977', 'EUW1_5077460845', 'EUW1_5077420567', 'EUW1_5077318694', 'EUW1_5077394486', 'EUW1_5077197020', 'EUW1_5076466117', 'EUW1_5076452086', 'EUW1_5076369649', 'EUW1_5076335663', 'EUW1_5076259128', 'EUW1_5075114011', 'EUW1_5075053299', 'EUW1_5075090576', 'EUW1_5074949448', 'EUW1_5075016648', 'EUW1_5072851384', 'EUW1_5072699154', 'EUW1_5072599114', 'EUW1_5072634076', 'EUW1_5072488089', 'EUW1_5072029595', 'EUW1_5070923696', 'EUW1_5070971118', 'EUW1_5070880483', 'EUW1_5070727391', 'EUW1_5070685780', 'EUW1_5070711115', 'EUW1_5070545981', 'EUW1_5070572046', 'EUW1_5070464063', 'EUW1_5070367537', 'EUW1_5070381507', 'EUW1_5070216050', 'EUW1_5070119112', 'EUW1_5070048368', 'EUW1_5069938582', 'EUW1_5069889854', 'EUW1_5069069114', 'EUW1_5069087564', 'EUW1_5069125677', 'EUW1_5069124680', 'EUW1_5069064006', 'EUW1_5066104946', 'EUW1_5063786062', 'EUW1_5063650311', 'EUW1_5063633602', 'EUW1_5063546550', 'EUW1_5061265715', 'EUW1_5060718029', 'EUW1_5060675210', 'EUW1_5060710458', 'EUW1_5060625700', 'EUW1_5060428343', 'EUW1_5060315900', 'EUW1_5060026967', 'EUW1_5059664756', 'EUW1_5059229252', 'EUW1_5058844525', 'EUW1_5058860719', 'EUW1_5058766597', 'EUW1_5058733027', 'EUW1_5058208819', 'EUW1_5057712636', 'EUW1_5057636798', 'EUW1_5057570478', 'EUW1_5057521566', 'EUW1_5057348473', 'EUW1_5057309071', 'EUW1_5057275193', 'EUW1_5054873427', 'EUW1_5054770146', 'EUW1_5054755303', 'EUW1_5054629491', 'EUW1_5054673598', 'EUW1_5054565810', 'EUW1_5053847636', 'EUW1_5053831052', 'EUW1_5053366841', 'EUW1_5053402263', 'EUW1_5049894451', 'EUW1_5049779222', 'EUW1_5049763783', 'EUW1_5049713542', 'EUW1_5049475865', 'EUW1_5049148746', 'EUW1_5049183478', 'EUW1_5048204848', 'EUW1_5048184988', 'EUW1_5048066460', 'EUW1_5047916325', 'EUW1_5047868046', 'EUW1_5047746219', 'EUW1_5046723671', 'EUW1_5046623704', 'EUW1_5045392095', 'EUW1_5045271299', 'EUW1_5044639870', 'EUW1_5044625678', 'EUW1_5044608147', 'EUW1_5043864036', 'EUW1_5043769939', 'EUW1_5043717089', 'EUW1_5043694150', 'EUW1_5043609303', 'EUW1_5043631423', 'EUW1_5043563164', 'EUW1_5043379899', 'EUW1_5043276175', 'EUW1_5043270639', 'EUW1_5042948544', 'EUW1_5043030755', 'EUW1_5042266381', 'EUW1_5041529343', 'EUW1_5041484544', 'EUW1_5041426915', 'EUW1_5040827632', 'EUW1_5040726114', 'EUW1_5040580341', 'EUW1_5040567530', 'EUW1_5039191324', 'EUW1_5039076313', 'EUW1_5038886536', 'EUW1_5038961197', 'EUW1_5038750345', 'EUW1_5037108667', 'EUW1_5035099020', 'EUW1_5035065729', 'EUW1_5035020959', 'EUW1_5034928928', 'EUW1_5034927224', 'EUW1_5033322571', 'EUW1_5033198043', 'EUW1_5032934813', 'EUW1_5032913503', 'EUW1_5031353572', 'EUW1_5031297766', 'EUW1_5031293164', 'EUW1_5031181207', 'EUW1_5030966869', 'EUW1_5029423651', 'EUW1_5029299541', 'EUW1_5029203963', 'EUW1_5029200783', 'EUW1_5029098889', 'EUW1_5029087943', 'EUW1_5029136478', 'EUW1_5029165036', 'EUW1_5029134700', 'EUW1_5029113875', 'EUW1_5029132159', 'EUW1_5029070654', 'EUW1_5027786521', 'EUW1_5027763867', 'EUW1_5027469709', 'EUW1_5027324417', 'EUW1_5027381707', 'EUW1_5027309573', 'EUW1_5027307881', 'EUW1_5025974040', 'EUW1_5025981070', 'EUW1_5025809003', 'EUW1_5025804636', 'EUW1_5025851196', 'EUW1_5025766245', 'EUW1_5025686063', 'EUW1_5025734722', 'EUW1_5025559931', 'EUW1_5023724569', 'EUW1_5023692800', 'EUW1_5023630123', 'EUW1_5021518274', 'EUW1_5021573853', 'EUW1_5019876662', 'EUW1_5019833240', 'EUW1_5019700111', 'EUW1_5019659691', 'EUW1_5019648961', 'EUW1_5018135905', 'EUW1_5018133855', 'EUW1_5008903844', 'EUW1_5008739751', 'EUW1_5002666233', 'EUW1_4997498847', 'EUW1_4997088928', 'EUW1_4996507475', 'EUW1_4996543176', 'EUW1_4996439358', 'EUW1_4995971916', 'EUW1_4995317350', 'EUW1_4995373790', 'EUW1_4995283511']"
1,Gr2Zs-becYMWIqGUKpgSwzUHmB1GtOvAkHUxNppOZXzWskje,RATIRL 56115141,661,I,119,98,False,False,True,False,"['EUW1_5272541645', 'EUW1_5272454901', 'EUW1_5272346090', 'EUW1_5270622417', 'EUW1_5270524108', 'EUW1_5270505005', 'EUW1_5270377795', 'EUW1_5270298463', 'EUW1_5270241186', 'EUW1_5270146056', 'EUW1_5270171444', 'EUW1_5270016008', 'EUW1_5269907487', 'EUW1_5269629058', 'EUW1_5269623862', 'EUW1_5269426063', 'EUW1_5269421635', 'EUW1_5269295775', 'EUW1_5269199552', 'EUW1_5269205314', 'EUW1_5269130425', 'EUW1_5269108156', 'EUW1_5269135113', 'EUW1_5269073011', 'EUW1_5269061525', 'EUW1_5268998734', 'EUW1_5268986666', 'EUW1_5269025331', 'EUW1_5268581248', 'EUW1_5268379840', 'EUW1_5268360717', 'EUW1_5268322449', 'EUW1_5268166700', 'EUW1_5268139615', 'EUW1_5267340054', 'EUW1_5267364220', 'EUW1_5267300684', 'EUW1_5267247254', 'EUW1_5267271526', 'EUW1_5267166151', 'EUW1_5267163418', 'EUW1_5267091995', 'EUW1_5267070408', 'EUW1_5267068621', 'EUW1_5266998010', 'EUW1_5265827678', 'EUW1_5265730231', 'EUW1_5265724527', 'EUW1_5265660634', 'EUW1_5265315926', 'EUW1_5265103781', 'EUW1_5265061291', 'EUW1_5265026180', 'EUW1_5265001645', 'EUW1_5264927271', 'EUW1_5264884540', 'EUW1_5264825294', 'EUW1_5264012791', 'EUW1_5263877810', 'EUW1_5263903484', 'EUW1_5263818989', 'EUW1_5263765969', 'EUW1_5263812196', 'EUW1_5263367635', 'EUW1_5262695675', 'EUW1_5262690555', 'EUW1_5262553260', 'EUW1_5262379279', 'EUW1_5262371063', 'EUW1_5262227153', 'EUW1_5262200786', 'EUW1_5261765244', 'EUW1_5261770655', 'EUW1_5261686083', 'EUW1_5261702572', 'EUW1_5261519071', 'EUW1_5261576508', 'EUW1_5261565100', 'EUW1_5261311280', 'EUW1_5261235874', 'EUW1_5261221146', 'EUW1_5261112482', 'EUW1_5260954266', 'EUW1_5260780259', 'EUW1_5260741997', 'EUW1_5260006086', 'EUW1_5259924491', 'EUW1_5259849890', 'EUW1_5259846067', 'EUW1_5259863555', 'EUW1_5259526108', 'EUW1_5259511119', 'EUW1_5259368540', 'EUW1_5259411312', 'EUW1_5259335201', 'EUW1_5259216610', 'EUW1_5259079002', 'EUW1_5259043205', 'EUW1_5258967431', 'EUW1_5258748128', 'EUW1_5258707889', 'EUW1_5258661038', 'EUW1_5258491945', 'EUW1_5258421035', 'EUW1_5258312704', 'EUW1_5258139880', 'EUW1_5258191589', 'EUW1_5258029176', 'EUW1_5258005407', 'EUW1_5258001126', 'EUW1_5257963925', 'EUW1_5257952248', 'EUW1_5257879561', 'EUW1_5257323482', 'EUW1_5257216240', 'EUW1_5257146142', 'EUW1_5255781214', 'EUW1_5255674848', 'EUW1_5255502030', 'EUW1_5255322462', 'EUW1_5255224623', 'EUW1_5255027399', 'EUW1_5255051063', 'EUW1_5254315737', 'EUW1_5254253001', 'EUW1_5254235939', 'EUW1_5253929577', 'EUW1_5253715309', 'EUW1_5253680607', 'EUW1_5253613595', 'EUW1_5253543176', 'EUW1_5253432769', 'EUW1_5253267504', 'EUW1_5253164714', 'EUW1_5253077935', 'EUW1_5251634913', 'EUW1_5251526249', 'EUW1_5251463955', 'EUW1_5251194918', 'EUW1_5251163805', 'EUW1_5251029108', 'EUW1_5251072134', 'EUW1_5250951602', 'EUW1_5249786525', 'EUW1_5249710130', 'EUW1_5249615792', 'EUW1_5249436346', 'EUW1_5249382610', 'EUW1_5249293630', 'EUW1_5248836960', 'EUW1_5247757398', 'EUW1_5247475358', 'EUW1_5247384032', 'EUW1_5247301819', 'EUW1_5247260730', 'EUW1_5246844642', 'EUW1_5246781593', 'EUW1_5246757235', 'EUW1_5246321386', 'EUW1_5246147546', 'EUW1_5246072562', 'EUW1_5246003937', 'EUW1_5245297102', 'EUW1_5244094816', 'EUW1_5243926923', 'EUW1_5243859572', 'EUW1_5243841385', 'EUW1_5243708059', 'EUW1_5243505482', 'EUW1_5243048222', 'EUW1_5242644599', 'EUW1_5242631322', 'EUW1_5242517665', 'EUW1_5242493371', 'EUW1_5241892460', 'EUW1_5240265113', 'EUW1_5239853421', 'EUW1_5239606050', 'EUW1_5239527446', 'EUW1_5238486056', 'EUW1_5238427145', 'EUW1_5238178371', 'EUW1_5238135056', 'EUW1_5238221336', 'EUW1_5238120152', 'EUW1_5238059609', 'EUW1_5238127829', 'EUW1_5237579454', 'EUW1_5237530168', 'EUW1_5237502530', 'EUW1_5234592868', 'EUW1_5234548499', 'EUW1_5234585450', 'EUW1_5234545017', 'EUW1_5234466050', 'EUW1_5232118077', 'EUW1_5232018952', 'EUW1_5232062260', 'EUW1_5231570398', 'EUW1_5231613066', 'EUW1_5231424613', 'EUW1_5230426099', 'EUW1_5230365735', 'EUW1_5230251344', 'EUW1_5230123565', 'EUW1_5230057125', 'EUW1_5229899454', 'EUW1_5229223758', 'EUW1_5229200708', 'EUW1_5229084128', 'EUW1_5229080631', 'EUW1_5228937094', 'EUW1_5228879787', 'EUW1_5228827148', 'EUW1_5228853693', 'EUW1_5228882181']"
