,100_MIDDLE_aggressive,100_MIDDLE_teamplayer,100_MIDDLE_leader,100_MIDDLE_resilient,100_TOP_aggressive,100_TOP_teamplayer,100_TOP_leader,100_TOP_resilient,100_JUNGLE_aggressive,100_JUNGLE_teamplayer,100_JUNGLE_leader,100_JUNGLE_resilient,100_ADC_aggressive,100_ADC_teamplayer,100_ADC_leader,100_ADC_resilient,100_SUPPORT_aggressive,100_SUPPORT_teamplayer,100_SUPPORT_leader,100_SUPPORT_resilient,200_MIDDLE_aggressive,200_MIDDLE_teamplayer,200_MIDDLE_leader,200_MIDDLE_resilient,200_TOP_aggressive,200_TOP_teamplayer,200_TOP_leader,200_TOP_resilient,200_JUNGLE_aggressive,200_JUNGLE_teamplayer,200_JUNGLE_leader,200_JUNGLE_resilient,200_ADC_aggressive,200_ADC_teamplayer,200_ADC_leader,200_ADC_resilient,200_SUPPORT_aggressive,200_SUPPORT_teamplayer,200_SUPPORT_leader,200_SUPPORT_resilient,win
0,0.4680662916430751,0.7413527919256279,0.5449590162868898,0.752608170649876,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.6770467224581598,0.5727510139689571,0.5353431573035928,0.5740447431733708,0.5854907745480136,0.6096403037059405,0.6495517415732911,0.5477621536662669,0.6693556313087636,0.6125538947595308,0.6490329647007596,0.5834327532201982,0.3329521697633661,0.8720403771073233,0.8596986162913559,0.8502286822876114,0.34656577058573723,0.8720403771073233,0.8596986162913559,0.8502286822876114,0.2647188723455275,0.8137513736962125,0.8983533696482264,0.8502286822876114,0.2841608436148867,0.8265609882464063,0.8369589218608975,0.8502286822876114,0.2629801862652721,0.861532945975436,0.8035405835772378,0.8502286822876114,0.0
1,0.33210968099459826,0.8265609882464063,0.613734652747444,0.7965604899800145,0.3859227233765471,0.8003714135139406,0.6006398653812111,0.7965604899800145,0.2922835277996394,0.7253017987953045,0.563105058021893,0.7965604899800145,0.5276376604208769,0.8720403771073233,0.929556713562924,0.7965604899800145,0.8183997613269329,0.8720403771073233,0.929556713562924,0.7965604899800145,0.5854907745480136,0.6096403037059405,0.6495517415732911,0.5477621536662669,0.6693556313087636,0.6125538947595308,0.6490329647007596,0.5834327532201982,0.6770467224581598,0.5727510139689571,0.5353431573035928,0.5740447431733708,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.4680662916430751,0.7413527919256279,0.5449590162868898,0.752608170649876,1.0
2,0.6001538026298563,0.5308974892765479,0.4356928927304085,0.3836061763828842,0.2250430453467728,0.6917973136143191,0.4702656958406304,0.03591917512043996,0.536334751660831,0.4965871530562354,0.4453154882872335,0.4723599825958002,0.3289648432737093,0.10421542504120483,0.4487267917017292,0.03591917512043996,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.41670223696216097,0.5727510139689571,0.5291803789060412,0.3156003124790523,0.2838932136577946,0.4563006009068482,0.5859981625716284,0.13769096614414944,0.2395423125309578,0.5211729803660019,0.4605107058168917,0.3815711528956104,0.23595637960646,0.5631474569219339,0.406711794050839,0.03591917512043996,0.5766011393009609,0.02021290733725389,0.1953237568523059,0.19085898369594825,1.0
3,0.408797672995934,0.7864290265226361,0.7456151829293658,0.5844730367872237,0.7269205633862094,0.17562170378996345,0.3252198892339294,0.5074470740615648,0.17279599301966747,0.3708459988279986,0.19197284439725032,0.20193427406191652,0.8069250582819938,0.6566133606304194,0.5287608389394505,0.20193427406191652,0.6718773322223706,0.6231130547440191,0.5894109806960522,0.3938284648778595,0.6656394745160104,0.5823116479732131,0.7590281071464382,0.20193427406191652,0.37915426496651017,0.5918238729883231,0.5316129467309407,0.3494902716026824,0.5137248493451816,0.5738155273207359,0.4061387983453703,0.4249099671111547,0.4931108131334433,0.6685123405693685,0.5404358249439333,0.4893619658541245,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.0
4,0.4778233903753465,0.23561857546615594,0.1872444403089647,0.0001404613863925652,0.3426265497355864,0.6200165702445368,0.6702472165412988,0.41137181671753204,0.5137248493451816,0.5738155273207359,0.4061387983453703,0.4249099671111547,0.5006788583463342,0.5524332632574896,0.4964881309304738,0.2567541909387272,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.43295382980529373,0.2830186452713317,0.4327314933178468,0.0001404613863925652,0.4925362424666467,0.25875693431044555,0.3804262425095902,0.005033270985738914,0.29138033671603564,0.21130670102571705,0.38711985970032303,0.1665032279305898,0.3667902067652003,0.3770157606692167,0.39031410456145055,0.0328735269264997,0.4485074741370517,1.370004032441585e-08,0.049778636950321316,0.0001404613863925652,1.0
5,0.6207962797843292,0.6917973136143191,0.5561211263839215,0.5782227071786377,0.5299008647580971,0.5535065387334172,0.43315367260325904,0.4459064244611704,0.5138340666714964,0.6655529192181131,0.6341302101484076,0.26106998383049285,0.4764836397190281,0.666822516145067,0.5701212938671023,0.6583749085672994,0.2041990752648996,0.4854526077247995,0.4176474058042918,0.31749902110417816,,,,,0.1939856782509813,0.3708459988279986,0.32332416590837965,0.31749902110417816,0.4694478887546464,0.6036378605770032,0.5021570080628188,0.5308232253295496,0.536334751660831,0.4965871530562354,0.4453154882872335,0.4723599825958002,0.3905660387915464,0.6917973136143191,0.5870489534327585,0.31749902110417816,0.0
6,0.6179841123901655,0.3345705688012813,0.5400593949901604,0.2533284906793433,0.16167919962596033,0.6566133606304194,0.7519851080529041,0.2533284906793433,0.20816419085018967,0.8003714135139406,0.6077181704725525,0.6564148881440671,0.5006788583463342,0.5524332632574896,0.4964881309304738,0.2567541909387272,0.5953814806159073,0.1632872592207354,0.2441561789827291,0.5509294856920075,0.4352515427659941,0.669988129858667,0.4822716972217289,0.37447465281540426,0.6570132801551016,0.7087744959651727,0.5211409322470143,0.6020616066357737,0.5377561332545321,0.2997774984823238,0.4997868619282035,0.2533284906793433,0.44014620899308704,0.5721872330313729,0.564521368099136,0.5318838670721879,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.0
7,0.5548294277836749,0.7212136452496701,0.7688096733126344,0.8593531781304619,0.644660016572344,0.7538347953016267,0.6457641537583225,0.6622821200849113,0.2330274218387377,0.5535065387334172,0.4161725628447835,0.5865518216779122,0.6947864970685568,0.7864290265226361,0.7785874420472096,0.8514675918297019,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.3071538957011201,0.669988129858667,0.5823972255626427,0.6928831997697982,0.4953833434501678,0.8003714135139406,0.8762025396187951,0.8156036572059828,0.20816419085018967,0.8003714135139406,0.6077181704725525,0.6564148881440671,0.6765433702121579,0.7253017987953045,0.6457548019448212,0.8105890387483711,0.6495643154774801,0.16733467965478932,0.3987687498103392,0.5677623254536734,1.0
8,0.7441821939039279,0.3286613365310619,0.3016683422015178,0.3624087794420079,0.6890835666127983,0.3083220446553364,0.4447239632425529,0.2932060568746663,0.5924265632130332,0.5010422018914704,0.44055436578619694,0.4914892095352673,0.5926239198577183,0.7003403733633331,0.6356982115585431,0.2087603000869944,0.6495643154774801,0.16733467965478932,0.3987687498103392,0.5677623254536734,0.5175132015200216,0.5179283866583058,0.6140451364254409,0.46281646820084205,0.5621330366968109,0.3525406312334911,0.5880112301720124,0.22600779603030616,0.5455766703251719,0.7682271679036283,0.7270130653293918,0.7067939431253337,0.4298425286642527,0.3525406312334911,0.3937021298361924,0.3071168002302018,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,1.0
9,0.5773066219297076,0.6162906240631448,0.4474222332373991,0.4374862134736366,0.4156114282986174,0.669988129858667,0.7359538015201312,0.5010639282551139,0.5745382181854919,0.4466275490980853,0.5113297658162066,0.4925529259384353,0.4298425286642527,0.3525406312334911,0.3937021298361924,0.3071168002302018,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.5175132015200216,0.5179283866583058,0.6140451364254409,0.46281646820084205,0.4084510333689402,0.7003403733633331,0.6539421352971195,0.4564656539858163,0.5924265632130332,0.5010422018914704,0.44055436578619694,0.4914892095352673,0.4483890610979104,0.6106815883801779,0.7437513796310286,0.2126105795721437,0.5987569200084613,0.524416171539736,0.7317622011662688,0.7973139429933874,1.0
