,100_MIDDLE_avr_goldEarned,100_MIDDLE_avr_kill,100_MIDDLE_avr_death,100_MIDDLE_avr_assists,100_MIDDLE_avr_trueDamageDealtToChampions,100_MIDDLE_avr_damageDealtToTurrets,100_MIDDLE_avr_goldSpent,100_MIDDLE_avr_visionScore,100_MIDDLE_avr_physicalDamageDealt,100_MIDDLE_avr_totalHeal,100_MIDDLE_avr_champLevel,100_MIDDLE_avr_magicDamageDealtToChampions,100_MIDDLE_avr_wardsPlaced,100_MIDDLE_avr_goldSpent,100_MIDDLE_aggressive,100_MIDDLE_teamplayer,100_MIDDLE_leader,100_MIDDLE_resilient,100_TOP_avr_goldEarned,100_TOP_avr_kill,100_TOP_avr_death,100_TOP_avr_assists,100_TOP_avr_trueDamageDealtToChampions,100_TOP_avr_damageDealtToTurrets,100_TOP_avr_goldSpent,100_TOP_avr_visionScore,100_TOP_avr_physicalDamageDealt,100_TOP_avr_totalHeal,100_TOP_avr_champLevel,100_TOP_avr_magicDamageDealtToChampions,100_TOP_avr_wardsPlaced,100_TOP_avr_goldSpent,100_TOP_aggressive,100_TOP_teamplayer,100_TOP_leader,100_TOP_resilient,100_JUNGLE_avr_goldEarned,100_JUNGLE_avr_kill,100_JUNGLE_avr_death,100_JUNGLE_avr_assists,100_JUNGLE_avr_trueDamageDealtToChampions,100_JUNGLE_avr_damageDealtToTurrets,100_JUNGLE_avr_goldSpent,100_JUNGLE_avr_visionScore,100_JUNGLE_avr_physicalDamageDealt,100_JUNGLE_avr_totalHeal,100_JUNGLE_avr_champLevel,100_JUNGLE_avr_magicDamageDealtToChampions,100_JUNGLE_avr_wardsPlaced,100_JUNGLE_avr_goldSpent,100_JUNGLE_aggressive,100_JUNGLE_teamplayer,100_JUNGLE_leader,100_JUNGLE_resilient,100_ADC_avr_goldEarned,100_ADC_avr_kill,100_ADC_avr_death,100_ADC_avr_assists,100_ADC_avr_trueDamageDealtToChampions,100_ADC_avr_damageDealtToTurrets,100_ADC_avr_goldSpent,100_ADC_avr_visionScore,100_ADC_avr_physicalDamageDealt,100_ADC_avr_totalHeal,100_ADC_avr_champLevel,100_ADC_avr_magicDamageDealtToChampions,100_ADC_avr_wardsPlaced,100_ADC_avr_goldSpent,100_ADC_aggressive,100_ADC_teamplayer,100_ADC_leader,100_ADC_resilient,100_SUPPORT_avr_goldEarned,100_SUPPORT_avr_kill,100_SUPPORT_avr_death,100_SUPPORT_avr_assists,100_SUPPORT_avr_trueDamageDealtToChampions,100_SUPPORT_avr_damageDealtToTurrets,100_SUPPORT_avr_goldSpent,100_SUPPORT_avr_visionScore,100_SUPPORT_avr_physicalDamageDealt,100_SUPPORT_avr_totalHeal,100_SUPPORT_avr_champLevel,100_SUPPORT_avr_magicDamageDealtToChampions,100_SUPPORT_avr_wardsPlaced,100_SUPPORT_avr_goldSpent,100_SUPPORT_aggressive,100_SUPPORT_teamplayer,100_SUPPORT_leader,100_SUPPORT_resilient,200_MIDDLE_avr_goldEarned,200_MIDDLE_avr_kill,200_MIDDLE_avr_death,200_MIDDLE_avr_assists,200_MIDDLE_avr_trueDamageDealtToChampions,200_MIDDLE_avr_damageDealtToTurrets,200_MIDDLE_avr_goldSpent,200_MIDDLE_avr_visionScore,200_MIDDLE_avr_physicalDamageDealt,200_MIDDLE_avr_totalHeal,200_MIDDLE_avr_champLevel,200_MIDDLE_avr_magicDamageDealtToChampions,200_MIDDLE_avr_wardsPlaced,200_MIDDLE_avr_goldSpent,200_MIDDLE_aggressive,200_MIDDLE_teamplayer,200_MIDDLE_leader,200_MIDDLE_resilient,200_TOP_avr_goldEarned,200_TOP_avr_kill,200_TOP_avr_death,200_TOP_avr_assists,200_TOP_avr_trueDamageDealtToChampions,200_TOP_avr_damageDealtToTurrets,200_TOP_avr_goldSpent,200_TOP_avr_visionScore,200_TOP_avr_physicalDamageDealt,200_TOP_avr_totalHeal,200_TOP_avr_champLevel,200_TOP_avr_magicDamageDealtToChampions,200_TOP_avr_wardsPlaced,200_TOP_avr_goldSpent,200_TOP_aggressive,200_TOP_teamplayer,200_TOP_leader,200_TOP_resilient,200_JUNGLE_avr_goldEarned,200_JUNGLE_avr_kill,200_JUNGLE_avr_death,200_JUNGLE_avr_assists,200_JUNGLE_avr_trueDamageDealtToChampions,200_JUNGLE_avr_damageDealtToTurrets,200_JUNGLE_avr_goldSpent,200_JUNGLE_avr_visionScore,200_JUNGLE_avr_physicalDamageDealt,200_JUNGLE_avr_totalHeal,200_JUNGLE_avr_champLevel,200_JUNGLE_avr_magicDamageDealtToChampions,200_JUNGLE_avr_wardsPlaced,200_JUNGLE_avr_goldSpent,200_JUNGLE_aggressive,200_JUNGLE_teamplayer,200_JUNGLE_leader,200_JUNGLE_resilient,200_ADC_avr_goldEarned,200_ADC_avr_kill,200_ADC_avr_death,200_ADC_avr_assists,200_ADC_avr_trueDamageDealtToChampions,200_ADC_avr_damageDealtToTurrets,200_ADC_avr_goldSpent,200_ADC_avr_visionScore,200_ADC_avr_physicalDamageDealt,200_ADC_avr_totalHeal,200_ADC_avr_champLevel,200_ADC_avr_magicDamageDealtToChampions,200_ADC_avr_wardsPlaced,200_ADC_avr_goldSpent,200_ADC_aggressive,200_ADC_teamplayer,200_ADC_leader,200_ADC_resilient,200_SUPPORT_avr_goldEarned,200_SUPPORT_avr_kill,200_SUPPORT_avr_death,200_SUPPORT_avr_assists,200_SUPPORT_avr_trueDamageDealtToChampions,200_SUPPORT_avr_damageDealtToTurrets,200_SUPPORT_avr_goldSpent,200_SUPPORT_avr_visionScore,200_SUPPORT_avr_physicalDamageDealt,200_SUPPORT_avr_totalHeal,200_SUPPORT_avr_champLevel,200_SUPPORT_avr_magicDamageDealtToChampions,200_SUPPORT_avr_wardsPlaced,200_SUPPORT_avr_goldSpent,200_SUPPORT_aggressive,200_SUPPORT_teamplayer,200_SUPPORT_leader,200_SUPPORT_resilient,win
91,6110.0,2.0,3.0,4.0,186.0,2852.0,5925.0,7.0,7.0,1116.0,10.0,1367.0,5.0,5925.0,0.5530347583118762,0.8387953369672451,0.7692957811706641,0.9390428088063322,5086.0,0.0,4.0,2.0,0.0,790.0,3650.0,6.0,6.0,210.0,11.0,1849.0,5.0,3650.0,0.4988357567326575,0.8504524015204007,0.9156932946683679,0.9390428088063322,7517.0,6.0,0.0,3.0,100.0,1229.0,6625.0,11.0,11.0,6303.0,11.0,4487.0,7.0,6625.0,0.4205798498126832,0.7864290265226361,0.4694600376745371,0.9390428088063322,7871.0,5.0,1.0,4.0,160.0,1894.0,6350.0,8.0,8.0,9.0,11.0,12124.0,4.0,6350.0,0.7144008989326923,0.8265609882464063,0.4895260185364222,0.9390428088063322,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,5585.0,2.0,2.0,1.0,0.0,1198.0,5075.0,11.0,11.0,2129.0,10.0,6421.0,5.0,5075.0,0.8530475423480424,0.7864290265226361,0.8314730981426472,0.9390428088063322,19223.0,13.0,8.0,7.0,1066.0,4981.0,18450.0,23.0,23.0,11418.0,18.0,5421.0,10.0,18450.0,0.5459963801620117,0.7569040448858031,0.6301493876135564,0.4165672467798017,6005.0,4.0,4.0,1.0,282.0,678.0,4350.0,9.0,9.0,8936.0,10.0,794.0,3.0,4350.0,0.4671120371870745,0.8137513736962125,0.6630090191917695,0.9390428088063322,8321.0,2.0,6.0,4.0,435.0,323.0,6650.0,16.0,16.0,4922.0,12.0,0.0,11.0,6650.0,0.6541070340234861,0.7569040448858031,0.8110750574021439,0.7406607976228406,3338.0,0.0,5.0,3.0,226.0,22.0,3175.0,9.0,9.0,2163.0,8.0,1374.0,12.0,3175.0,0.4843901516676814,0.8137513736962125,0.8451342717294354,0.9390428088063322,1.0
92,7196.0,2.0,8.0,1.0,328.0,34.0,7250.0,10.0,10.0,668.0,12.0,780.0,7.0,7250.0,0.41549752265552653,0.8003714135139406,0.8611254247126199,0.6815498168916627,10429.0,2.0,3.0,4.0,0.0,2947.0,10550.0,21.0,21.0,2574.0,14.0,1232.0,9.0,10550.0,0.8254585054856998,0.5918238729883231,0.7092383593797611,0.5424766045541161,11065.0,5.0,2.0,2.0,3151.0,64.0,10725.0,26.0,26.0,13558.0,14.0,8187.0,5.0,10725.0,0.5590954073434505,0.5631474569219339,0.43771332741200303,0.5424766045541161,8232.0,5.0,8.0,2.0,670.0,605.0,8275.0,18.0,18.0,3575.0,11.0,2697.0,7.0,8275.0,0.3914463655117431,0.6743995752733369,0.4933393865877045,0.6815498168916627,8402.0,3.0,1.0,16.0,724.0,676.0,7625.0,51.0,51.0,1155.0,12.0,3816.0,32.0,7625.0,0.7334069527545359,0.17352595518481162,0.15189511255599575,0.6495219369035261,12628.0,11.0,2.0,8.0,3529.0,1514.0,9400.0,12.0,12.0,5334.0,15.0,4537.0,6.0,9400.0,0.6952648474339791,0.7719352020381516,0.5421071999701119,0.6815498168916627,13016.0,7.0,9.0,5.0,784.0,3212.0,12350.0,22.0,22.0,8012.0,17.0,3399.0,7.0,12350.0,0.41436765048516794,0.5631474569219339,0.6759285329759505,0.4522378463337331,10018.0,8.0,1.0,2.0,159.0,925.0,9075.0,21.0,21.0,15215.0,13.0,990.0,2.0,9075.0,0.578364027513516,0.6200165702445368,0.6767116817610244,0.6815498168916627,10790.0,6.0,5.0,9.0,1031.0,6535.0,9505.0,15.0,15.0,2952.0,14.0,318.0,6.0,9505.0,0.5383769190573853,0.7864290265226361,0.6633134408493596,0.6632562165553026,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.0
93,13167.0,9.0,4.0,18.0,0.0,3258.0,10250.0,18.0,18.0,10819.0,16.0,16667.0,8.0,10250.0,0.5575260648477811,0.6743995752733369,0.4890749072962302,0.3887076876062894,11071.0,6.0,8.0,9.0,3795.0,7768.0,10908.0,30.0,30.0,9574.0,15.0,1367.0,9.0,10908.0,0.34421297226797465,0.4466275490980853,0.6095577274232158,0.3887076876062894,13816.0,11.0,7.0,11.0,2077.0,2287.0,13200.0,39.0,39.0,18270.0,16.0,7388.0,10.0,13200.0,0.1767156988084541,0.3988486366209537,0.3611369842749262,0.1996889618348059,16529.0,16.0,6.0,4.0,5305.0,9760.0,15625.0,26.0,26.0,6741.0,14.0,3186.0,11.0,15625.0,0.5579438874008488,0.3948124625008418,0.26910438058825914,0.312761366020206,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,11131.0,7.0,9.0,8.0,3301.0,922.0,11050.0,18.0,18.0,2770.0,14.0,4101.0,8.0,11050.0,0.4954515992909169,0.6743995752733369,0.573509239989041,0.3887076876062894,8077.0,1.0,9.0,5.0,4086.0,3761.0,7793.0,14.0,14.0,1416.0,14.0,544.0,10.0,7793.0,0.4035543350457217,0.7413527919256279,0.8416938937214054,0.3887076876062894,9563.0,3.0,7.0,11.0,659.0,0.0,9550.0,23.0,23.0,17224.0,14.0,12718.0,8.0,9550.0,0.21202147918321146,0.5823116479732131,0.5993347215821805,0.3887076876062894,6374.0,0.0,5.0,4.0,0.0,2807.0,6100.0,6.0,6.0,3444.0,10.0,502.0,5.0,6100.0,0.3166337406086548,0.5146826050278536,0.3943669844127881,0.2126105795721437,10290.0,8.0,10.0,14.0,1164.0,547.0,8850.0,59.0,59.0,454.0,13.0,27760.0,32.0,8850.0,0.594813296008275,0.06044695381068287,0.0914775852574316,0.3887076876062894,1.0
94,15164.0,8.0,11.0,13.0,1590.0,6125.0,15000.0,46.0,46.0,7487.0,16.0,34606.0,17.0,15000.0,0.581083664881979,0.5727510139689571,0.5788590858169513,0.32514156805762817,8060.0,3.0,7.0,4.0,5684.0,1787.0,7008.0,6.0,6.0,2948.0,13.0,1069.0,6.0,7008.0,0.4497750216123409,0.6960822300413351,0.784850314462602,0.4712987070081698,11473.0,12.0,6.0,9.0,881.0,0.0,11350.0,18.0,18.0,13463.0,14.0,2333.0,8.0,11350.0,0.3600029512350444,0.6743995752733369,0.5376539462609093,0.6435741430745026,10790.0,6.0,5.0,9.0,1031.0,6535.0,9505.0,15.0,15.0,2952.0,14.0,318.0,6.0,9505.0,0.5383769190573853,0.7864290265226361,0.6633134408493596,0.6632562165553026,8075.0,4.0,5.0,19.0,533.0,1123.0,7425.0,46.0,46.0,564.0,12.0,3225.0,21.0,7425.0,0.5620305053172745,0.1798610865630197,0.12799072249268584,0.6435741430745026,13289.0,6.0,7.0,6.0,0.0,4960.0,12125.0,24.0,24.0,11211.0,16.0,2202.0,10.0,12125.0,0.4745528153154276,0.6655529192181131,0.5789440205450438,0.3897303285501256,8966.0,3.0,7.0,1.0,2775.0,6497.0,8025.0,24.0,24.0,9675.0,14.0,752.0,10.0,8025.0,0.3032336483234321,0.5823116479732131,0.7222096747395724,0.6235019919535579,8173.0,3.0,8.0,5.0,2124.0,771.0,7950.0,9.0,9.0,7207.0,12.0,0.0,3.0,7950.0,0.3189421282907273,0.8137513736962125,0.8289503638999016,0.6435741430745026,12763.0,4.0,8.0,20.0,1743.0,2567.0,11350.0,31.0,31.0,18125.0,16.0,0.0,13.0,11350.0,0.5261558006089477,0.6012822884546466,0.3579735220384522,0.2978104716967977,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,1.0
95,12385.0,9.0,11.0,5.0,1148.0,2951.0,12200.0,14.0,14.0,1753.0,14.0,174.0,8.0,12200.0,0.3638964235668316,0.7644857861414767,0.633693770740432,0.5583069747553489,10072.0,4.0,7.0,4.0,0.0,1333.0,9550.0,27.0,27.0,7395.0,14.0,0.0,11.0,9550.0,0.4947377433634639,0.5049402819978926,0.6544536164839441,0.3534474865956596,9789.0,4.0,11.0,9.0,634.0,482.0,8925.0,53.0,53.0,14871.0,13.0,17809.0,5.0,8925.0,0.1783772465895842,0.2775340175803981,0.41889933315227307,0.3165490624859991,11593.0,5.0,10.0,9.0,146.0,2887.0,10860.0,12.0,12.0,5460.0,13.0,4134.0,8.0,10860.0,0.3121987951942669,0.7719352020381516,0.516328101904294,0.1843963427940172,3357.0,1.0,2.0,0.0,0.0,348.0,2900.0,21.0,21.0,519.0,7.0,2125.0,10.0,2900.0,0.6835419299775305,0.1201699837479755,0.17843188960515288,0.4776691541877549,11527.0,3.0,9.0,27.0,0.0,4451.0,9650.0,21.0,21.0,8517.0,15.0,13572.0,8.0,9650.0,0.5876584058159324,0.7864290265226361,0.7299167998007665,0.6445679171708643,12137.0,5.0,7.0,13.0,102.0,793.0,12225.0,26.0,26.0,4039.0,16.0,7364.0,10.0,12225.0,0.3406705443900139,0.5918238729883231,0.5910107233879436,0.19085898369594825,7297.0,3.0,7.0,3.0,630.0,0.0,6775.0,19.0,19.0,7631.0,12.0,15401.0,7.0,6775.0,0.44080614237948745,0.7087744959651727,0.5037946320432529,0.6194451364880438,19998.0,13.0,3.0,14.0,433.0,14098.0,20000.0,31.0,31.0,5843.0,18.0,3133.0,7.0,20000.0,0.7678170755788223,0.4854526077247995,0.33525023285702,0.1510171015127273,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.0
96,8403.0,3.0,6.0,3.0,48.0,0.0,8385.0,12.0,12.0,782.0,12.0,6403.0,8.0,8385.0,0.4459383678105906,0.7719352020381516,0.63345567363681,0.7576369405418315,11260.0,8.0,8.0,6.0,1987.0,2244.0,11350.0,20.0,20.0,5583.0,15.0,6938.0,11.0,11350.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,9700.0,8.0,3.0,10.0,538.0,322.0,8875.0,22.0,22.0,13493.0,13.0,3841.0,6.0,8875.0,0.436689497040441,0.7143349494040678,0.6043020235114802,0.6395893494746583,7473.0,2.0,6.0,3.0,53.0,188.0,6850.0,10.0,10.0,1297.0,12.0,8338.0,6.0,6850.0,0.4508094758572716,0.8003714135139406,0.7395620378529228,0.7576369405418315,7049.0,3.0,7.0,1.0,0.0,1801.0,6500.0,8.0,8.0,3214.0,11.0,0.0,4.0,6500.0,0.4682292826536357,0.7031640320662937,0.6726155194489439,0.40826194079933065,12201.0,11.0,3.0,9.0,3175.0,4548.0,9700.0,14.0,14.0,3086.0,14.0,9657.0,8.0,9700.0,0.5940105492472437,0.7413527919256279,0.6243669669362616,0.7576369405418315,5385.0,1.0,4.0,3.0,1137.0,1619.0,4075.0,15.0,15.0,2434.0,10.0,1014.0,5.0,4075.0,0.6702475145739896,0.7644857861414767,0.8373514693381496,0.8253823034384682,15888.0,14.0,4.0,5.0,1006.0,2087.0,13525.0,63.0,63.0,17331.0,18.0,3666.0,29.0,13525.0,0.4560702757769918,0.3988486366209537,0.4046989705127088,0.4124096910932512,10578.0,7.0,1.0,8.0,1394.0,8505.0,8600.0,17.0,17.0,5293.0,13.0,2440.0,6.0,8600.0,0.7813895877692483,0.6655529192181131,0.6309692336020193,0.5095744463465217,6746.0,2.0,3.0,14.0,658.0,55.0,5525.0,43.0,43.0,6517.0,11.0,3019.0,18.0,5525.0,0.5411249607619175,0.22085039523027628,0.3908754316879298,0.7576369405418315,0.0
97,7595.0,3.0,8.0,3.0,0.0,171.0,6500.0,14.0,14.0,2232.0,12.0,13100.0,9.0,6500.0,0.4137771069771397,0.7413527919256279,0.6181644685805482,0.7483753051219261,6725.0,0.0,7.0,5.0,0.0,1434.0,6225.0,12.0,12.0,872.0,13.0,2814.0,6.0,6225.0,0.41864059929591135,0.7719352020381516,0.7253439321150283,0.7483753051219261,11578.0,11.0,10.0,10.0,1092.0,0.0,11225.0,21.0,21.0,17079.0,14.0,10089.0,3.0,11225.0,0.13569758340753335,0.7003403733633331,0.4412751413417655,0.4406406864224356,7867.0,4.0,2.0,0.0,150.0,0.0,7933.0,17.0,17.0,1560.0,12.0,2115.0,10.0,7933.0,0.8352034126906096,0.5727510139689571,0.4759986876949216,0.3979383933642263,4484.0,0.0,5.0,4.0,0.0,411.0,4385.0,24.0,24.0,2863.0,9.0,2719.0,18.0,4385.0,0.7215616927680015,0.5631474569219339,0.6949001513465665,0.7483753051219261,11231.0,8.0,1.0,10.0,88.0,8640.0,9725.0,13.0,13.0,7174.0,14.0,17033.0,7.0,9725.0,0.3233748414039593,0.7569040448858031,0.500412396726394,0.7483753051219261,12242.0,9.0,5.0,5.0,880.0,6032.0,11890.0,11.0,11.0,3647.0,14.0,0.0,6.0,11890.0,0.3638964235668316,0.7644857861414767,0.633693770740432,0.5583069747553489,10153.0,1.0,11.0,27.0,692.0,0.0,9850.0,38.0,38.0,13281.0,15.0,9846.0,9.0,9850.0,0.1502131147153709,0.4083078357127907,0.395883753663555,0.3033788797865782,9245.0,6.0,1.0,5.0,104.0,3572.0,7200.0,15.0,15.0,3742.0,12.0,1412.0,8.0,7200.0,0.7687542214853365,0.6831490717441109,0.4852873437478482,0.6573954280794725,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,0.0
98,8261.0,2.0,6.0,1.0,534.0,73.0,8050.0,19.0,19.0,2278.0,12.0,7084.0,12.0,8050.0,0.6140443612107926,0.5583313176471607,0.5406596044811498,0.5519845523899714,7467.0,1.0,2.0,3.0,190.0,665.0,6400.0,23.0,23.0,3791.0,12.0,621.0,10.0,6400.0,0.8048954076134389,0.5823116479732131,0.4916099826108474,0.4427457757931129,8834.0,2.0,4.0,3.0,360.0,382.0,8750.0,38.0,38.0,14102.0,13.0,7936.0,13.0,8750.0,0.3856794167359814,0.2997774984823238,0.2261342736543809,0.4427457757931129,10130.0,1.0,2.0,4.0,0.0,4474.0,9400.0,29.0,29.0,5001.0,12.0,814.0,8.0,9400.0,0.8631434345424798,0.4659996217351701,0.2509405389961756,0.4427457757931129,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,13085.0,6.0,1.0,5.0,2688.0,6080.0,12175.0,25.0,25.0,2350.0,15.0,2522.0,10.0,12175.0,0.8422571984929723,0.5438338876037768,0.3799791394313841,0.4427457757931129,9859.0,1.0,1.0,4.0,0.0,3209.0,8700.0,21.0,21.0,4360.0,15.0,3747.0,9.0,8700.0,0.5723227630500749,0.6200165702445368,0.6552281042913572,0.4427457757931129,11819.0,8.0,0.0,3.0,1173.0,1577.0,8850.0,22.0,22.0,18280.0,16.0,19032.0,10.0,8850.0,0.09782058939414104,0.6012822884546466,0.5219913452600229,0.4427457757931129,10092.0,2.0,2.0,4.0,104.0,7908.0,7950.0,20.0,20.0,3595.0,13.0,302.0,6.0,7950.0,0.7509227777807674,0.6384733383545944,0.6250106537568494,0.4427457757931129,6783.0,0.0,3.0,6.0,182.0,1446.0,6225.0,49.0,49.0,1321.0,11.0,2649.0,26.0,6225.0,0.549424673921087,0.1440123462134475,0.2933563741394233,0.4427457757931129,0.0
99,16590.0,13.0,12.0,14.0,100.0,9146.0,16910.0,18.0,18.0,1465.0,16.0,26045.0,7.0,16910.0,0.4986598518470715,0.5899255612356836,0.4721607512963574,0.5698584508617874,9671.0,4.0,8.0,5.0,190.0,291.0,9735.0,21.0,21.0,2016.0,14.0,11564.0,10.0,9735.0,0.738349473224678,0.6262016405663374,0.7490489386848616,0.4702376351977281,7129.0,2.0,5.0,5.0,208.0,0.0,6200.0,24.0,24.0,9006.0,11.0,569.0,4.0,6200.0,0.3666835899203487,0.6655529192181131,0.542926897839574,0.8134647310629921,14920.0,17.0,3.0,8.0,212.0,5171.0,13330.0,14.0,14.0,5683.0,14.0,2352.0,9.0,13330.0,0.6939383646652391,0.5592952591843077,0.5817514311379344,0.7275370000891033,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,7040.0,2.0,9.0,1.0,0.0,40.0,6525.0,12.0,12.0,2773.0,12.0,3165.0,6.0,6525.0,0.2861228411526767,0.7719352020381516,0.8052652721037347,0.8439309762844912,7876.0,2.0,7.0,0.0,0.0,2932.0,6985.0,13.0,13.0,1267.0,12.0,7341.0,8.0,6985.0,0.4639649764392298,0.6831490717441109,0.623794520816732,0.7771867328156723,9700.0,8.0,3.0,10.0,538.0,322.0,8875.0,22.0,22.0,13493.0,13.0,3841.0,6.0,8875.0,0.436689497040441,0.7143349494040678,0.6043020235114802,0.6395893494746583,15758.0,13.0,7.0,12.0,737.0,10244.0,15075.0,32.0,32.0,5246.0,16.0,6471.0,14.0,15075.0,0.6430722322039029,0.5438338876037768,0.6198846557614766,0.6030901705449048,4118.0,1.0,3.0,1.0,420.0,0.0,3625.0,35.0,35.0,160.0,8.0,1378.0,19.0,3625.0,0.616475369587151,0.0022154421195638148,0.2355616289664218,0.3644106636165891,1.0
100,11330.0,6.0,5.0,11.0,0.0,1111.0,10075.0,20.0,20.0,1760.0,15.0,15304.0,6.0,10075.0,0.4899453446294195,0.6384733383545944,0.721220144662295,0.312761366020206,13516.0,7.0,1.0,13.0,473.0,9108.0,13175.0,12.0,12.0,10251.0,17.0,9402.0,5.0,13175.0,0.579291214241459,0.7719352020381516,0.6739835922862398,0.312761366020206,16272.0,20.0,6.0,8.0,1196.0,5107.0,15035.0,28.0,28.0,10630.0,16.0,2962.0,13.0,15035.0,0.23687037497317565,0.4854526077247995,0.3826897497583893,0.312761366020206,15758.0,13.0,7.0,12.0,737.0,10244.0,15075.0,32.0,32.0,5246.0,16.0,6471.0,14.0,15075.0,0.6430722322039029,0.5438338876037768,0.6198846557614766,0.6030901705449048,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,15632.0,11.0,3.0,8.0,100.0,9830.0,13725.0,26.0,26.0,14563.0,17.0,29049.0,11.0,13725.0,0.5047798870264253,0.6075553801664435,0.5012611149535611,0.31749902110417816,10602.0,5.0,5.0,6.0,102.0,0.0,10075.0,19.0,19.0,2751.0,15.0,40.0,9.0,10075.0,0.4084510333689402,0.7003403733633331,0.6539421352971195,0.4564656539858163,13091.0,10.0,4.0,4.0,1659.0,513.0,10725.0,40.0,40.0,17469.0,16.0,9691.0,3.0,10725.0,0.18904318058829647,0.4951950114664642,0.34056404731990697,0.23410633570785835,10643.0,4.0,14.0,8.0,1469.0,1220.0,9700.0,15.0,15.0,2131.0,13.0,0.0,6.0,9700.0,0.19883055860735646,0.7253017987953045,0.7452388699887212,0.312761366020206,10447.0,4.0,11.0,14.0,0.0,1625.0,10175.0,53.0,53.0,8098.0,13.0,1043.0,30.0,10175.0,0.2303080679129532,0.1612876028112159,0.3298198957255779,0.2850023599756061,1.0
101,7924.0,2.0,5.0,5.0,136.0,859.0,7450.0,10.0,10.0,2344.0,12.0,6476.0,4.0,7450.0,0.5235961648544618,0.6384733383545944,0.6373004836524283,0.6881824977670752,14193.0,5.0,4.0,7.0,2734.0,5751.0,13600.0,39.0,39.0,3830.0,16.0,5604.0,11.0,13600.0,0.5807137559517955,0.2830186452713317,0.4849303451740303,0.2769097490801835,13276.0,2.0,4.0,12.0,1247.0,2627.0,12175.0,46.0,46.0,11423.0,16.0,4795.0,10.0,12175.0,0.4434586603426261,0.3435113865108532,0.298847780346834,0.2268104549580239,13439.0,2.0,3.0,3.0,1045.0,3653.0,12000.0,39.0,39.0,2694.0,16.0,29.0,11.0,12000.0,0.6871409316355792,0.21366970107493155,0.34705652262184705,0.2689313173772404,15515.0,17.0,7.0,14.0,5241.0,627.0,12525.0,57.0,57.0,5248.0,15.0,0.0,24.0,12525.0,0.5628176730823089,0.07186690711747956,0.2048070181709285,0.5,11067.0,5.0,5.0,4.0,0.0,786.0,10000.0,28.0,28.0,2560.0,15.0,13112.0,13.0,10000.0,0.7515909688136426,0.4854526077247995,0.6083833012170035,0.2769097490801835,9206.0,7.0,2.0,6.0,0.0,0.0,8875.0,16.0,16.0,3606.0,13.0,966.0,7.0,8875.0,0.552780103050518,0.7719352020381516,0.712969956572874,0.4861716865384863,11879.0,12.0,4.0,11.0,2376.0,733.0,12050.0,22.0,22.0,13647.0,13.0,1814.0,9.0,12050.0,0.4155823740299616,0.4854526077247995,0.3291975772885873,0.4165672467798017,10958.0,7.0,2.0,6.0,528.0,1537.0,10375.0,17.0,17.0,4984.0,14.0,940.0,7.0,10375.0,0.6133346363769149,0.6843908275716724,0.6074890397406219,0.4364355946717943,8672.0,4.0,7.0,10.0,324.0,629.0,7525.0,56.0,56.0,5271.0,12.0,9621.0,33.0,7525.0,0.5463380156939841,0.08009063310295382,0.1733818675741749,0.2769097490801835,1.0
