,100_MIDDLE_avr_goldEarned,100_MIDDLE_avr_kill,100_MIDDLE_avr_death,100_MIDDLE_avr_assists,100_MIDDLE_avr_trueDamageDealtToChampions,100_MIDDLE_avr_damageDealtToTurrets,100_MIDDLE_avr_goldSpent,100_MIDDLE_avr_visionScore,100_MIDDLE_avr_physicalDamageDealt,100_MIDDLE_avr_totalHeal,100_MIDDLE_avr_champLevel,100_MIDDLE_avr_magicDamageDealtToChampions,100_MIDDLE_avr_wardsPlaced,100_MIDDLE_avr_goldSpent,100_MIDDLE_aggressive,100_MIDDLE_teamplayer,100_MIDDLE_leader,100_MIDDLE_resilient,100_TOP_avr_goldEarned,100_TOP_avr_kill,100_TOP_avr_death,100_TOP_avr_assists,100_TOP_avr_trueDamageDealtToChampions,100_TOP_avr_damageDealtToTurrets,100_TOP_avr_goldSpent,100_TOP_avr_visionScore,100_TOP_avr_physicalDamageDealt,100_TOP_avr_totalHeal,100_TOP_avr_champLevel,100_TOP_avr_magicDamageDealtToChampions,100_TOP_avr_wardsPlaced,100_TOP_avr_goldSpent,100_TOP_aggressive,100_TOP_teamplayer,100_TOP_leader,100_TOP_resilient,100_JUNGLE_avr_goldEarned,100_JUNGLE_avr_kill,100_JUNGLE_avr_death,100_JUNGLE_avr_assists,100_JUNGLE_avr_trueDamageDealtToChampions,100_JUNGLE_avr_damageDealtToTurrets,100_JUNGLE_avr_goldSpent,100_JUNGLE_avr_visionScore,100_JUNGLE_avr_physicalDamageDealt,100_JUNGLE_avr_totalHeal,100_JUNGLE_avr_champLevel,100_JUNGLE_avr_magicDamageDealtToChampions,100_JUNGLE_avr_wardsPlaced,100_JUNGLE_avr_goldSpent,100_JUNGLE_aggressive,100_JUNGLE_teamplayer,100_JUNGLE_leader,100_JUNGLE_resilient,100_ADC_avr_goldEarned,100_ADC_avr_kill,100_ADC_avr_death,100_ADC_avr_assists,100_ADC_avr_trueDamageDealtToChampions,100_ADC_avr_damageDealtToTurrets,100_ADC_avr_goldSpent,100_ADC_avr_visionScore,100_ADC_avr_physicalDamageDealt,100_ADC_avr_totalHeal,100_ADC_avr_champLevel,100_ADC_avr_magicDamageDealtToChampions,100_ADC_avr_wardsPlaced,100_ADC_avr_goldSpent,100_ADC_aggressive,100_ADC_teamplayer,100_ADC_leader,100_ADC_resilient,100_SUPPORT_avr_goldEarned,100_SUPPORT_avr_kill,100_SUPPORT_avr_death,100_SUPPORT_avr_assists,100_SUPPORT_avr_trueDamageDealtToChampions,100_SUPPORT_avr_damageDealtToTurrets,100_SUPPORT_avr_goldSpent,100_SUPPORT_avr_visionScore,100_SUPPORT_avr_physicalDamageDealt,100_SUPPORT_avr_totalHeal,100_SUPPORT_avr_champLevel,100_SUPPORT_avr_magicDamageDealtToChampions,100_SUPPORT_avr_wardsPlaced,100_SUPPORT_avr_goldSpent,100_SUPPORT_aggressive,100_SUPPORT_teamplayer,100_SUPPORT_leader,100_SUPPORT_resilient,200_MIDDLE_avr_goldEarned,200_MIDDLE_avr_kill,200_MIDDLE_avr_death,200_MIDDLE_avr_assists,200_MIDDLE_avr_trueDamageDealtToChampions,200_MIDDLE_avr_damageDealtToTurrets,200_MIDDLE_avr_goldSpent,200_MIDDLE_avr_visionScore,200_MIDDLE_avr_physicalDamageDealt,200_MIDDLE_avr_totalHeal,200_MIDDLE_avr_champLevel,200_MIDDLE_avr_magicDamageDealtToChampions,200_MIDDLE_avr_wardsPlaced,200_MIDDLE_avr_goldSpent,200_MIDDLE_aggressive,200_MIDDLE_teamplayer,200_MIDDLE_leader,200_MIDDLE_resilient,200_TOP_avr_goldEarned,200_TOP_avr_kill,200_TOP_avr_death,200_TOP_avr_assists,200_TOP_avr_trueDamageDealtToChampions,200_TOP_avr_damageDealtToTurrets,200_TOP_avr_goldSpent,200_TOP_avr_visionScore,200_TOP_avr_physicalDamageDealt,200_TOP_avr_totalHeal,200_TOP_avr_champLevel,200_TOP_avr_magicDamageDealtToChampions,200_TOP_avr_wardsPlaced,200_TOP_avr_goldSpent,200_TOP_aggressive,200_TOP_teamplayer,200_TOP_leader,200_TOP_resilient,200_JUNGLE_avr_goldEarned,200_JUNGLE_avr_kill,200_JUNGLE_avr_death,200_JUNGLE_avr_assists,200_JUNGLE_avr_trueDamageDealtToChampions,200_JUNGLE_avr_damageDealtToTurrets,200_JUNGLE_avr_goldSpent,200_JUNGLE_avr_visionScore,200_JUNGLE_avr_physicalDamageDealt,200_JUNGLE_avr_totalHeal,200_JUNGLE_avr_champLevel,200_JUNGLE_avr_magicDamageDealtToChampions,200_JUNGLE_avr_wardsPlaced,200_JUNGLE_avr_goldSpent,200_JUNGLE_aggressive,200_JUNGLE_teamplayer,200_JUNGLE_leader,200_JUNGLE_resilient,200_ADC_avr_goldEarned,200_ADC_avr_kill,200_ADC_avr_death,200_ADC_avr_assists,200_ADC_avr_trueDamageDealtToChampions,200_ADC_avr_damageDealtToTurrets,200_ADC_avr_goldSpent,200_ADC_avr_visionScore,200_ADC_avr_physicalDamageDealt,200_ADC_avr_totalHeal,200_ADC_avr_champLevel,200_ADC_avr_magicDamageDealtToChampions,200_ADC_avr_wardsPlaced,200_ADC_avr_goldSpent,200_ADC_aggressive,200_ADC_teamplayer,200_ADC_leader,200_ADC_resilient,200_SUPPORT_avr_goldEarned,200_SUPPORT_avr_kill,200_SUPPORT_avr_death,200_SUPPORT_avr_assists,200_SUPPORT_avr_trueDamageDealtToChampions,200_SUPPORT_avr_damageDealtToTurrets,200_SUPPORT_avr_goldSpent,200_SUPPORT_avr_visionScore,200_SUPPORT_avr_physicalDamageDealt,200_SUPPORT_avr_totalHeal,200_SUPPORT_avr_champLevel,200_SUPPORT_avr_magicDamageDealtToChampions,200_SUPPORT_avr_wardsPlaced,200_SUPPORT_avr_goldSpent,200_SUPPORT_aggressive,200_SUPPORT_teamplayer,200_SUPPORT_leader,200_SUPPORT_resilient,win
227,4246,0,2,3,0,0,3125,10,10,917,9,304,5,3125,False,False,False,False,12872,6,6,10,384,3238,12750,20,20,12718,17,8470,13,12750,False,False,False,False,7574,3,4,14,214,533,4950,17,17,12408,12,7356,3,4950,False,False,False,False,6351,3,7,1,488,0,6185,14,14,950,11,4493,5,6185,True,True,False,False,3774,1,6,2,256,0,2300,10,10,0,7,906,5,2300,False,False,False,False,20369,32,8,3,12364,5603,21385,17,17,15588,17,24097,9,21385,False,True,True,True,7188,3,4,10,1877,4105,5750,8,8,3516,11,1871,7,5750,False,False,False,False,10488,5,7,14,1682,1332,9650,25,25,9187,14,15216,4,9650,False,False,False,False,10574,11,0,3,447,12237,6475,12,12,780,12,3672,5,6475,False,False,False,False,6429,0,2,14,508,2811,5900,27,27,274,9,2784,15,5900,False,True,True,False,0
228,15828,6,4,17,325,3960,14250,35,35,5028,17,21306,14,14250,False,True,True,True,9675,4,14,14,714,897,9610,66,66,2221,14,8992,35,9610,True,True,True,True,15150,13,7,6,1981,1739,13975,43,43,9183,17,3790,7,13975,False,True,True,True,9517,6,5,4,264,2579,8650,11,11,2096,11,1953,7,8650,False,False,False,True,16472,9,7,5,510,5981,15558,30,30,6652,17,5230,11,15558,False,True,False,True,12732,8,10,11,0,2525,12870,14,14,3708,16,27411,8,12870,False,False,False,True,13770,4,7,9,1124,5236,14200,21,21,5995,17,2040,10,14200,False,False,False,True,14472,8,10,17,7241,192,14225,18,18,13323,17,16190,2,14225,True,False,False,True,14235,9,5,16,276,4736,13250,30,30,4422,15,2106,11,13250,False,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
229,16853,11,6,6,1136,3214,16940,19,19,22880,18,26508,7,16940,False,False,False,True,11523,2,9,6,1808,152,11725,39,39,27133,17,0,14,11725,False,True,False,True,11808,1,5,16,405,253,11500,44,44,15666,18,12500,10,11500,False,True,False,True,28047,28,7,5,1671,15581,23560,42,42,15520,18,756,12,23560,False,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,18990,9,9,11,1917,579,17625,56,56,4691,18,997,15,17625,False,True,True,True,10510,1,10,3,809,6390,9850,11,11,3357,14,7,5,9850,False,False,False,True,7299,3,8,6,627,809,6100,19,19,4657,10,7572,7,6100,True,False,False,False,8027,3,7,3,567,363,7825,9,9,3706,12,1409,5,7825,True,False,False,True,8284,2,8,14,2008,1815,7575,48,48,1034,13,5520,22,7575,False,True,True,True,0
230,9355,2,3,9,0,2602,8200,17,17,303,14,10066,8,8200,True,False,False,False,8038,3,5,3,3706,3494,6508,22,22,2383,13,283,11,6508,False,True,False,False,15830,15,7,15,8008,1367,14150,25,25,13772,17,23517,5,14150,False,True,True,True,14069,18,3,2,293,9624,12110,5,5,4755,14,3191,5,12110,False,False,False,False,8077,2,2,16,492,1076,7700,50,50,1044,11,3813,17,7700,False,True,True,False,6342,1,7,2,0,0,5950,9,9,2817,11,7701,7,5950,False,False,False,False,10065,3,5,3,0,6371,9200,20,20,416,14,4335,11,9200,True,False,False,False,8985,7,8,3,1192,0,8375,13,13,9596,12,950,3,8375,False,True,True,False,8027,3,7,3,567,363,7825,9,9,3706,12,1409,5,7825,True,False,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
231,19170,18,3,8,486,12585,17600,47,47,2114,18,2540,15,17600,False,True,True,False,6634,0,9,13,30,0,6125,19,19,417,12,8653,8,6125,False,False,False,False,10741,5,2,14,1566,1580,9175,28,28,9852,15,4572,5,9175,True,False,False,False,13706,11,8,10,523,7688,11750,21,21,3863,15,1403,9,11750,True,True,False,True,8990,2,4,19,782,990,7650,55,55,5070,13,8157,28,7650,False,True,False,True,11896,4,8,4,0,0,9895,19,19,6107,16,15291,12,9895,True,False,False,True,9904,0,6,3,0,2839,9938,32,32,4836,15,1042,13,9938,False,True,False,True,6644,2,4,3,706,0,5950,18,18,13098,10,3683,8,5950,False,True,True,True,13944,8,9,8,514,3919,13800,26,26,7611,14,1518,11,13800,True,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
232,,,,,,,,,,,,,,,,,,,7839,3,5,8,138,0,7150,20,20,3033,13,6832,11,7150,False,True,False,True,11932,7,10,12,1177,223,11125,27,27,10234,15,29827,4,11125,True,True,True,True,6224,1,6,7,352,0,5825,50,50,5555,11,4872,35,5825,False,True,False,True,10184,5,4,6,265,929,9950,19,19,2457,14,3997,10,9950,False,False,False,True,11088,8,6,8,994,1050,10400,12,12,3080,14,542,10,10400,False,True,True,True,15791,8,4,5,3449,5318,14250,36,36,8516,17,4351,10,14250,False,True,False,True,10927,7,6,7,923,2546,10500,39,39,11167,14,12094,17,10500,True,True,False,True,8885,2,4,9,0,3386,7685,13,13,5357,13,510,7,7685,False,False,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,0
233,4749,2,3,0,0,0,4050,4,4,2964,10,4318,4,4050,False,False,False,False,6588,2,7,1,1649,0,6208,9,9,2272,11,586,6,6208,False,False,False,False,5850,2,5,1,857,14,5425,10,10,2604,10,866,5,5425,False,False,False,False,5286,1,4,1,0,0,4875,9,9,1201,9,724,4,4875,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,13265,9,4,6,1162,7976,12970,18,18,4797,15,13553,10,12970,True,True,True,False,7582,3,3,10,1287,2682,5800,17,17,1923,12,0,5,5800,False,False,False,False,11907,4,3,13,6859,3040,11000,38,38,17553,16,81,9,11000,False,True,True,False,12818,7,12,4,400,1859,12950,15,15,6653,14,2083,8,12950,True,False,False,True,6132,0,2,16,0,1593,3825,31,31,10628,10,2571,13,3825,False,True,False,False,0
234,13261,7,8,5,4249,10046,11375,16,16,9210,16,775,10,11375,True,False,False,True,6716,3,2,5,0,4401,5850,9,9,772,11,4392,5,5850,True,True,False,False,15888,14,4,5,1006,2087,13525,63,63,17331,18,3666,29,13525,False,True,True,True,9194,9,5,10,464,1962,8200,6,6,2651,12,883,3,8200,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,7178,3,6,0,154,271,6560,10,10,0,11,9020,8,6560,False,False,False,True,5204,2,3,5,568,282,4575,10,10,2021,10,0,5,4575,False,True,False,False,6879,1,2,4,1694,0,6700,20,20,10431,11,5033,4,6700,False,True,False,True,11296,6,9,12,0,2123,10450,24,24,3527,14,2068,8,10450,False,True,False,True,8361,1,9,17,712,1909,8000,86,86,1589,13,4573,45,8000,True,True,True,True,1
235,12353,7,13,5,2920,2921,10675,25,25,2065,15,22753,13,10675,False,False,False,False,5204,2,3,5,568,282,4575,10,10,2021,10,0,5,4575,False,True,False,False,12872,12,2,11,1680,716,10250,38,38,11048,15,22298,4,10250,True,True,True,False,6738,3,1,9,0,3415,5975,11,11,540,10,5402,4,5975,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,4909,1,5,1,0,0,4125,10,10,328,10,1830,8,4125,False,False,False,False,7000,3,3,2,0,3555,6450,14,14,1581,11,390,6,6450,False,False,False,False,6685,5,5,2,256,0,5850,12,12,7301,9,472,2,5850,False,False,False,False,8321,2,6,4,435,323,6650,16,16,4922,12,0,11,6650,False,False,False,False,7315,2,13,11,1547,353,7075,56,56,0,12,6065,30,7075,False,True,False,False,1
236,8702,8,8,2,190,0,7885,10,10,1931,11,10274,5,7885,False,False,False,False,5117,1,9,2,612,0,4783,5,5,731,10,398,4,4783,True,True,False,True,6612,2,5,2,674,336,6400,17,17,8923,9,4411,4,6400,True,False,False,False,8121,7,7,3,0,2006,7750,13,13,1567,10,2204,7,7750,False,True,True,False,7468,0,8,19,0,1865,5810,46,46,3748,11,5803,21,5810,False,True,True,False,11456,14,4,5,540,3537,8525,9,9,3702,13,12588,6,8525,False,False,False,False,7115,5,0,1,0,3868,5125,4,4,2626,12,8061,3,5125,True,False,False,False,7299,3,8,6,627,809,6100,19,19,4657,10,7572,7,6100,True,False,False,False,12440,7,7,11,340,7352,9750,30,30,4959,14,3094,11,9750,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,0
237,13059,10,11,5,6688,1957,12825,27,27,6079,14,4161,6,12825,True,True,True,True,12770,6,3,5,702,4709,11800,16,16,25953,16,21919,8,11800,False,False,False,True,11120,4,7,5,840,373,10275,30,30,22075,15,2209,4,10275,False,True,True,True,9507,3,7,5,0,4262,9075,20,20,2173,13,4991,10,9075,False,True,True,True,10578,5,4,15,0,2765,9350,35,35,12409,15,306,21,9350,False,True,True,True,11713,7,8,7,2416,757,11600,9,9,4168,14,67,2,11600,True,False,False,True,15140,14,3,9,6624,7117,11850,31,31,5931,17,1369,10,11850,False,True,True,True,13605,6,4,23,1798,955,12950,14,14,60121,17,16918,1,12950,False,False,False,True,16973,17,4,14,1641,9959,15225,19,19,6461,16,11687,6,15225,False,False,False,False,8970,2,8,23,0,836,6800,59,59,2777,14,3234,31,6800,False,True,True,True,0
238,10016,3,7,2,2126,1033,9000,36,36,3501,14,2447,10,9000,False,False,False,False,6065,3,7,1,0,0,5850,5,5,2362,11,1754,4,5850,True,False,False,False,5219,1,9,2,796,1641,4350,20,20,4850,9,3283,8,4350,False,False,False,False,7044,3,3,2,240,783,7025,7,7,754,9,498,5,7025,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,8566,11,2,2,493,2363,7950,15,15,11,11,11284,6,7950,False,False,False,False,7901,0,8,4,258,3572,8000,17,17,2634,13,2412,8,8000,False,False,False,False,4780,1,3,1,1308,0,4350,10,10,5885,9,2856,3,4350,True,False,False,False,8242,3,1,5,0,3455,7700,8,8,2967,11,2024,5,7700,False,False,False,False,5067,0,1,10,293,494,4625,28,28,472,9,2428,12,4625,False,True,False,False,0
239,11951,8,4,3,84,4734,8900,10,10,2872,15,16718,10,8900,False,False,False,False,1186,1,0,0,0,0,1050,0,0,73,3,0,0,1050,True,True,False,False,13012,9,10,9,758,795,12500,38,38,11772,16,2168,23,12500,True,True,False,False,9661,5,6,3,0,1097,8425,21,21,3675,11,2112,11,8425,False,True,False,False,9409,2,13,19,382,708,9130,101,101,3177,15,6094,54,9130,True,True,True,True,5879,4,6,1,244,1124,5660,10,10,2351,10,6802,6,5660,False,False,False,False,8702,3,8,2,0,1497,8775,17,17,9780,13,15770,9,8775,False,False,False,True,20492,18,4,9,2185,6773,20950,37,37,22927,18,0,2,20950,False,True,True,True,14178,12,4,11,858,5814,11675,15,15,2348,15,6626,9,11675,False,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,0
240,14297,10,10,15,1592,2124,14400,23,23,3340,16,30084,5,14400,False,True,True,True,11707,8,6,5,3076,2075,11410,17,17,7456,14,81,8,11410,False,False,False,True,10153,1,11,27,692,0,9850,38,38,13281,15,9846,9,9850,True,True,True,True,9570,6,3,7,1036,9469,9475,11,11,2962,13,3708,6,9475,True,False,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,12240,4,12,27,1250,4410,12110,27,27,1757,16,27765,11,12110,True,True,True,True,15313,9,9,17,0,3389,14725,31,31,15986,17,4851,10,14725,False,True,True,True,10543,4,2,9,1294,1595,8725,19,19,16652,14,9808,6,8725,False,False,False,False,20001,17,9,12,3611,7038,17825,37,37,11797,17,6400,9,17825,True,True,True,True,9799,0,10,32,1481,182,8875,76,76,5087,16,12118,28,8875,True,True,True,True,0
241,922,0,0,0,0,49,500,0,0,56,3,254,0,500,False,False,False,False,8474,1,3,11,0,3794,7600,17,17,433,14,6991,8,7600,False,True,True,True,9896,7,2,9,1188,2455,7875,24,24,4308,12,490,7,7875,False,False,False,False,8354,5,2,5,456,2070,6800,8,8,3515,11,0,5,6800,False,False,False,False,7939,2,3,13,858,1468,6375,61,61,1954,13,5180,25,6375,False,True,True,True,8025,2,6,4,752,1638,7900,8,8,0,13,8118,7,7900,False,False,False,False,10338,5,7,2,0,0,9950,7,7,3488,13,0,5,9950,False,False,False,True,7487,3,7,6,1135,0,7258,11,11,15637,12,1289,3,7258,False,False,False,True,17207,16,2,3,4998,4879,14150,45,45,8835,16,5120,11,14150,False,True,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
242,10866,9,3,8,677,538,10250,15,15,3803,15,18135,4,10250,False,True,True,True,12848,11,7,5,1362,2405,12600,13,13,5344,15,20178,9,12600,False,False,False,False,9864,2,7,10,1026,524,9575,28,28,14666,14,1450,8,9575,True,True,False,True,9460,6,2,13,0,3500,9225,8,8,3705,12,816,6,9225,False,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,10016,3,7,2,2126,1033,9000,36,36,3501,14,2447,10,9000,False,False,False,False,4179,1,5,0,0,181,3500,8,8,1170,9,1043,4,3500,True,False,False,False,13700,12,1,15,923,357,12325,25,25,26848,16,19378,2,12325,False,False,False,False,12909,3,1,15,0,7229,10825,27,27,11701,16,12015,11,10825,False,True,False,True,3357,1,2,0,0,348,2900,21,21,519,7,2125,10,2900,False,True,True,True,0
243,9852,6,6,4,654,1464,8725,25,25,3886,12,486,10,8725,False,True,False,True,8098,1,3,0,1423,5237,6750,11,11,6778,13,330,7,6750,False,False,False,True,10542,4,6,6,1208,0,9650,21,21,5140,14,548,5,9650,False,True,True,True,21138,24,6,10,484,9602,18350,29,29,9297,17,3086,14,18350,True,True,True,True,3357,1,2,0,0,348,2900,21,21,519,7,2125,10,2900,False,True,True,True,15624,11,5,5,812,4171,15500,22,22,3916,17,32888,9,15500,False,False,False,True,13654,12,3,3,105,3743,13025,31,31,492,16,25125,12,13025,False,True,True,True,11120,4,7,5,840,373,10275,30,30,22075,15,2209,4,10275,False,True,True,True,13452,7,13,7,275,5004,13425,19,19,4846,14,264,11,13425,True,True,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
244,6958,0,4,3,536,1561,6650,22,22,1090,12,6562,5,6650,False,False,False,False,8894,0,3,10,715,4105,8525,8,8,1185,13,1560,4,8525,False,False,False,False,5315,2,3,1,64,288,4325,12,12,8502,8,2647,3,4325,False,False,False,False,9725,5,2,12,543,4158,9350,1,1,2441,12,2677,1,9350,False,False,False,False,8142,7,7,10,238,894,7990,59,59,3382,10,0,22,7990,False,True,True,False,9994,9,2,2,768,772,8358,14,14,5610,14,4953,8,8358,False,False,False,False,7131,2,4,7,0,585,6400,12,12,765,12,2352,8,6400,False,True,True,True,7874,3,4,1,2555,0,6700,8,8,8126,12,5290,1,6700,True,False,False,False,10085,5,0,3,346,6517,8925,20,20,3728,12,1339,8,8925,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
245,906,0,0,0,0,0,500,1,1,26,2,0,1,500,False,False,False,False,987,0,0,0,0,0,500,0,0,178,3,0,0,500,False,False,False,False,9892,7,6,3,327,338,9875,20,20,10792,13,858,5,9875,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20369,32,8,3,12364,5603,21385,17,17,15588,17,24097,9,21385,False,True,True,True,668,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,1013,0,1,0,10,0,500,2,2,767,3,98,1,500,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
246,14800,10,9,9,0,4344,13190,17,17,8504,17,26554,9,13190,False,True,True,True,9910,2,11,4,0,2018,9783,19,19,4385,14,4931,11,9783,False,False,False,True,5315,2,3,1,64,288,4325,12,12,8502,8,2647,3,4325,False,False,False,False,6544,3,6,1,108,2448,6275,6,6,907,9,363,3,6275,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,8241,2,6,4,0,84,8000,15,15,2183,13,5144,10,8000,False,False,False,True,12679,5,3,11,0,3291,11325,19,19,12331,16,0,8,11325,False,False,False,False,7381,5,0,7,611,0,6075,12,12,8236,11,7268,3,6075,False,False,False,False,7565,5,3,4,128,2776,5950,14,14,2505,11,2437,7,5950,False,False,False,False,6950,2,11,4,0,0,6450,21,21,3616,11,0,7,6450,False,True,True,False,0
247,7178,3,6,0,154,271,6560,10,10,0,11,9020,8,6560,False,False,False,True,6322,1,3,1,0,2784,6075,17,17,1097,11,1829,9,6075,False,False,False,False,6644,2,4,3,706,0,5950,18,18,13098,10,3683,8,5950,False,True,True,True,7047,6,1,2,0,2999,6700,9,9,1799,9,264,5,6700,False,False,False,False,5101,2,3,4,570,0,4850,35,35,1896,9,2614,15,4850,False,True,True,False,8424,4,3,8,1949,382,7950,16,16,815,13,9037,8,7950,False,False,False,False,7806,4,3,5,0,2435,7775,16,16,560,12,9518,7,7775,False,False,False,False,8071,4,0,4,514,234,6350,26,26,7490,12,2151,5,6350,True,False,False,False,9194,9,5,10,464,1962,8200,6,6,2651,12,883,3,8200,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,0
248,13688,6,6,9,6094,6797,13000,42,42,1146,17,24203,17,13000,False,True,True,True,10562,5,0,3,2338,3775,9425,26,26,1187,15,234,9,9425,True,True,False,True,14561,14,8,11,13606,0,14350,33,33,23693,16,54,7,14350,False,True,True,True,13163,5,6,9,568,3464,11550,38,38,3721,16,1286,17,11550,True,True,True,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,11644,1,11,6,1458,1211,11675,31,31,9144,15,15484,17,11675,True,False,False,False,18445,10,1,7,990,4620,18250,60,60,14086,18,10587,19,18250,False,True,True,True,11918,8,9,10,1134,110,11460,35,35,15982,15,2893,17,11460,False,True,True,True,7047,6,1,2,0,2999,6700,9,9,1799,9,264,5,6700,False,False,False,False,6950,2,11,4,0,0,6450,21,21,3616,11,0,7,6450,False,True,True,False,1
249,13265,9,4,6,1162,7976,12970,18,18,4797,15,13553,10,12970,True,True,True,False,12679,5,3,11,0,3291,11325,19,19,12331,16,0,8,11325,False,False,False,False,9412,5,9,2,3357,0,9250,20,20,11455,12,0,7,9250,False,True,True,True,10120,5,7,12,370,4029,9650,25,25,1114,14,448,10,9650,True,True,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,13029,12,3,14,60,1051,11800,29,29,1412,16,20423,10,11800,False,False,False,True,8564,5,4,7,0,2083,7725,20,20,299,13,258,8,7725,False,False,False,False,11631,6,4,3,725,1326,11475,28,28,10168,14,1696,9,11475,True,True,True,True,13770,14,2,4,318,7650,13150,16,16,883,13,828,9,13150,False,True,True,True,8492,4,3,17,636,455,8100,66,66,9011,13,10687,39,8100,False,True,True,False,0
250,13029,12,3,14,60,1051,11800,29,29,1412,16,20423,10,11800,False,False,False,True,9129,6,2,1,2842,0,8525,24,24,4185,14,947,9,8525,False,True,False,False,16279,17,6,24,1717,174,16275,21,21,17323,17,35680,1,16275,True,False,False,True,15405,14,5,17,424,9212,14200,19,19,2483,16,1174,6,14200,True,False,False,True,8983,3,6,14,388,1519,7875,52,52,5191,13,9689,31,7875,False,True,False,True,9786,6,11,2,298,0,9050,24,24,3934,14,3374,12,9050,True,True,True,True,8564,5,4,7,0,2083,7725,20,20,299,13,258,8,7725,False,False,False,False,9412,5,9,2,3357,0,9250,20,20,11455,12,0,7,9250,False,True,True,True,11251,6,6,4,249,4804,11180,18,18,3572,13,2283,6,11180,True,True,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
251,9460,5,7,3,0,3312,9275,12,12,6397,12,12324,8,9275,False,False,False,False,7065,0,8,2,0,442,6825,7,7,3029,12,2853,2,6825,True,False,False,False,8724,2,7,9,687,810,8575,28,28,5047,12,732,9,8575,True,True,True,False,7254,2,8,1,44,0,8700,9,9,558,10,555,7,8700,False,False,False,False,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,11348,10,2,8,25,5532,11050,27,27,3034,15,17876,10,11050,False,True,False,False,10984,5,1,14,0,5838,10950,10,10,2688,14,5852,7,10950,False,False,False,False,7420,3,1,2,353,734,7000,20,20,11310,11,582,4,7000,False,True,False,True,10159,5,4,11,2669,3105,8575,21,21,2035,13,354,12,8575,False,True,False,True,10513,9,5,12,1901,5993,8100,41,41,12144,14,0,22,8100,True,True,False,False,0
252,12105,11,0,1,160,2845,9725,27,27,7423,15,17603,12,9725,False,True,True,False,7918,1,1,7,496,2651,6325,70,70,1025,12,7014,29,6325,False,True,True,False,5163,2,7,1,459,0,4150,6,6,4063,8,1746,3,4150,False,True,True,False,7745,6,8,2,3027,0,6650,5,5,3099,10,0,4,6650,False,False,False,False,9179,1,3,3,0,1438,9175,19,19,7365,15,0,10,9175,False,False,False,False,8241,2,6,4,0,84,8000,15,15,2183,13,5144,10,8000,False,False,False,True,9387,3,6,4,0,7070,7825,18,18,1847,14,977,8,7825,False,True,False,True,9896,7,2,9,1188,2455,7875,24,24,4308,12,490,7,7875,False,False,False,False,12595,9,5,7,114,7169,12050,20,20,4150,14,5003,10,12050,False,True,False,True,15515,17,7,14,5241,627,12525,57,57,5248,15,0,24,12525,False,True,True,True,1
